Method: ComplexLocalOptimalScheme
SLAE Number: 1
Threads: 1
Smoothing: NoSmoothing
Total time: 14039 ms
Total iterations: 531

End iteration: 531 		 ||f - Ax^j|| / ||r^0||: 8,451960042292118E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		5,958811309039840E-001	5,958811309039840E-001
2		2,226022977021692E-001	2,226022977021692E-001
3		1,896729150636455E-001	1,896729150636455E-001
4		1,825912219132355E-001	1,825912219132355E-001
5		2,028591756336324E-001	2,028591756336324E-001
6		1,381070894068704E-001	1,381070894068704E-001
7		1,241555222200068E-001	1,241555222200068E-001
8		9,983608619947096E-002	9,983608619947096E-002
9		9,819699865379071E-002	9,819699865379071E-002
10		1,120043775923156E-001	1,120043775923156E-001
11		1,017989561528800E-001	1,017989561528800E-001
12		5,144306305127261E-002	5,144306305127261E-002
13		3,486239312386978E-002	3,486239312386978E-002
14		3,434456813440970E-002	3,434456813440970E-002
15		2,949227887845286E-002	2,949227887845286E-002
16		5,689387431763323E-002	5,689387431763323E-002
17		2,744453088219975E-002	2,744453088219975E-002
18		2,326674236657981E-002	2,326674236657981E-002
19		2,470903766246063E-002	2,470903766246063E-002
20		1,770458097197444E-002	1,770458097197444E-002
21		1,743000763075494E-002	1,743000763075494E-002
22		1,366441171284124E-002	1,366441171284124E-002
23		1,756598792348091E-002	1,756598792348091E-002
24		1,833740552983773E-002	1,833740552983773E-002
25		1,965274009226553E-002	1,965274009226553E-002
26		1,499434296727116E-002	1,499434296727116E-002
27		9,466097169755579E-002	9,466097169755579E-002
28		7,873845402950091E-002	7,873845402950091E-002
29		4,779122456144370E-002	4,779122456144370E-002
30		3,786084533335577E-002	3,786084533335577E-002
31		3,513527223574286E-002	3,513527223574286E-002
32		2,493794058024729E-002	2,493794058024729E-002
33		3,790821478395613E-002	3,790821478395613E-002
34		7,697688153806845E-002	7,697688153806845E-002
35		3,388170855053243E-002	3,388170855053243E-002
36		7,663480613077835E-002	7,663480613077835E-002
37		7,908016263680726E-002	7,908016263680726E-002
38		2,026437435682221E-002	2,026437435682221E-002
39		1,887600979641154E-002	1,887600979641154E-002
40		4,682294764418235E-002	4,682294764418235E-002
41		1,159198954532695E-002	1,159198954532695E-002
42		1,609357345008219E-002	1,609357345008219E-002
43		1,049614395899936E-002	1,049614395899936E-002
44		8,689294136133417E-003	8,689294136133417E-003
45		6,879121187282886E-003	6,879121187282886E-003
46		1,250232816151433E-002	1,250232816151433E-002
47		6,165855403848418E-003	6,165855403848418E-003
48		5,989171791455182E-003	5,989171791455182E-003
49		1,898957068765642E-002	1,898957068765642E-002
50		4,617829888866822E-003	4,617829888866822E-003
51		5,310390008692363E-003	5,310390008692363E-003
52		5,649416108453147E-003	5,649416108453147E-003
53		4,714486201521700E-003	4,714486201521700E-003
54		4,712671719096797E-003	4,712671719096797E-003
55		5,413903521160932E-003	5,413903521160932E-003
56		7,557617045179687E-003	7,557617045179687E-003
57		8,585041184762611E-003	8,585041184762611E-003
58		1,111398547642224E-002	1,111398547642224E-002
59		1,190604670933148E-002	1,190604670933148E-002
60		1,543993698127350E-002	1,543993698127350E-002
61		1,498260666298191E-002	1,498260666298191E-002
62		6,130591750343562E-003	6,130591750343562E-003
63		4,499814702339202E-003	4,499814702339202E-003
64		4,253001765320037E-003	4,253001765320037E-003
65		5,862540168304556E-003	5,862540168304556E-003
66		5,414095187909418E-003	5,414095187909418E-003
67		5,620311124067563E-003	5,620311124067563E-003
68		5,657843093861436E-003	5,657843093861436E-003
69		5,396177872189866E-003	5,396177872189866E-003
70		3,715999605986408E-003	3,715999605986408E-003
71		4,111608509444138E-003	4,111608509444138E-003
72		3,352272320001838E-003	3,352272320001838E-003
73		3,493105279820532E-003	3,493105279820532E-003
74		3,952595199385569E-003	3,952595199385569E-003
75		4,261206243724694E-003	4,261206243724694E-003
76		1,196505262028836E-002	1,196505262028836E-002
77		3,174905969545835E-002	3,174905969545835E-002
78		1,273244757263958E-002	1,273244757263958E-002
79		4,123046566424858E-003	4,123046566424858E-003
80		6,119466188415436E-003	6,119466188415436E-003
81		3,661016707464064E-003	3,661016707464064E-003
82		5,917891955901185E-003	5,917891955901185E-003
83		3,148809243373634E-003	3,148809243373634E-003
84		2,737703721954375E-003	2,737703721954375E-003
85		2,997310929887035E-003	2,997310929887035E-003
86		1,555946993179967E-003	1,555946993179967E-003
87		2,211402418317716E-003	2,211402418317716E-003
88		2,556874922817158E-003	2,556874922817158E-003
89		1,461974883001606E-003	1,461974883001606E-003
90		1,383435469590903E-003	1,383435469590903E-003
91		1,574846021923379E-003	1,574846021923379E-003
92		1,291059333110627E-003	1,291059333110627E-003
93		1,306357947729798E-003	1,306357947729798E-003
94		1,242146167505584E-003	1,242146167505584E-003
95		1,245415135838244E-003	1,245415135838244E-003
96		1,283136483358416E-003	1,283136483358416E-003
97		1,256342369438998E-003	1,256342369438998E-003
98		1,440175495005252E-003	1,440175495005252E-003
99		1,943425974364418E-003	1,943425974364418E-003
100		2,984256521771052E-002	2,984256521771052E-002
101		1,688473055509352E-003	1,688473055509352E-003
102		2,120813111569109E-003	2,120813111569109E-003
103		1,840012852587794E-003	1,840012852587794E-003
104		1,492351761003311E-003	1,492351761003311E-003
105		1,310698805727685E-003	1,310698805727685E-003
106		1,710431691289026E-003	1,710431691289026E-003
107		1,210157492384590E-003	1,210157492384590E-003
108		1,321961449218009E-003	1,321961449218009E-003
109		1,302634908011529E-003	1,302634908011529E-003
110		1,389724316881201E-003	1,389724316881201E-003
111		1,200822212036844E-003	1,200822212036844E-003
112		1,425771904288369E-003	1,425771904288369E-003
113		9,246295927493101E-004	9,246295927493101E-004
114		1,172216964940953E-003	1,172216964940953E-003
115		1,643763465996074E-003	1,643763465996074E-003
116		1,849013260019546E-003	1,849013260019546E-003
117		1,242705750452386E-003	1,242705750452386E-003
118		1,182573340527378E-003	1,182573340527378E-003
119		6,843112859909589E-004	6,843112859909589E-004
120		1,084536728828977E-003	1,084536728828977E-003
121		7,210273948704503E-004	7,210273948704503E-004
122		7,769666699249403E-004	7,769666699249403E-004
123		6,834592916645847E-004	6,834592916645847E-004
124		8,287622380543026E-004	8,287622380543026E-004
125		8,940975676072978E-004	8,940975676072978E-004
126		1,123182394957013E-003	1,123182394957013E-003
127		2,135042907846990E-003	2,135042907846990E-003
128		1,874998050090941E-003	1,874998050090941E-003
129		8,645792962442277E-004	8,645792962442277E-004
130		8,313013594863896E-004	8,313013594863896E-004
131		1,082387451284468E-003	1,082387451284468E-003
132		8,022839299412971E-004	8,022839299412971E-004
133		8,817749634421508E-004	8,817749634421508E-004
134		1,143392303505904E-003	1,143392303505904E-003
135		2,581371190785923E-003	2,581371190785923E-003
136		1,714456109993431E-003	1,714456109993431E-003
137		3,214184836393440E-003	3,214184836393440E-003
138		2,555935839200872E-003	2,555935839200872E-003
139		2,369322094349157E-003	2,369322094349157E-003
140		1,738350999548248E-003	1,738350999548248E-003
141		1,725507208943563E-003	1,725507208943563E-003
142		1,803532465283395E-003	1,803532465283395E-003
143		1,892463454904670E-003	1,892463454904670E-003
144		3,053197700988173E-003	3,053197700988173E-003
145		3,631705418162178E-003	3,631705418162178E-003
146		3,456496857724446E-003	3,456496857724446E-003
147		2,487304698145519E-003	2,487304698145519E-003
148		3,708422418124812E-003	3,708422418124812E-003
149		1,833960676508460E-003	1,833960676508460E-003
150		1,954278245163031E-003	1,954278245163031E-003
151		4,507663150983604E-003	4,507663150983604E-003
152		2,320390953085723E-003	2,320390953085723E-003
153		2,416277419851215E-003	2,416277419851215E-003
154		2,536984297904290E-003	2,536984297904290E-003
155		2,276758785462759E-003	2,276758785462759E-003
156		3,355337939690550E-003	3,355337939690550E-003
157		2,637918278422757E-003	2,637918278422757E-003
158		4,147245888495570E-003	4,147245888495570E-003
159		7,376033673597916E-003	7,376033673597916E-003
160		2,010939957551735E-003	2,010939957551735E-003
161		1,269388908363829E-003	1,269388908363829E-003
162		1,219769599754479E-003	1,219769599754479E-003
163		1,307078794653340E-003	1,307078794653340E-003
164		1,245055741430105E-003	1,245055741430105E-003
165		8,646949563796170E-004	8,646949563796170E-004
166		7,138055839419662E-004	7,138055839419662E-004
167		9,781524947789935E-004	9,781524947789935E-004
168		8,538372276057546E-004	8,538372276057546E-004
169		8,697160675370047E-004	8,697160675370047E-004
170		3,253511239334303E-003	3,253511239334303E-003
171		9,019652600904893E-004	9,019652600904893E-004
172		7,385725801752873E-004	7,385725801752873E-004
173		1,259512944715787E-003	1,259512944715787E-003
174		1,523842536783393E-003	1,523842536783393E-003
175		9,388301106529614E-004	9,388301106529614E-004
176		7,700923159297663E-004	7,700923159297663E-004
177		7,822875704799495E-004	7,822875704799495E-004
178		3,872439500834436E-003	3,872439500834436E-003
179		5,123867080816995E-004	5,123867080816995E-004
180		4,907688533301460E-004	4,907688533301460E-004
181		6,405492750741132E-004	6,405492750741132E-004
182		5,864281028482534E-004	5,864281028482534E-004
183		7,150242333023574E-004	7,150242333023574E-004
184		2,055156402985794E-003	2,055156402985794E-003
185		3,871496927819303E-003	3,871496927819303E-003
186		1,782484537916852E-003	1,782484537916852E-003
187		1,825735054620763E-003	1,825735054620763E-003
188		7,109853903630612E-004	7,109853903630612E-004
189		6,129248076603368E-004	6,129248076603368E-004
190		8,401753057787475E-004	8,401753057787475E-004
191		3,766296990301228E-004	3,766296990301228E-004
192		4,058717659727189E-004	4,058717659727189E-004
193		3,262328723830608E-004	3,262328723830608E-004
194		5,733590003418808E-004	5,733590003418808E-004
195		1,881617481248272E-004	1,881617481248272E-004
196		2,108577799591537E-004	2,108577799591537E-004
197		7,075147512885441E-004	7,075147512885441E-004
198		3,938829559620601E-004	3,938829559620601E-004
199		2,802202009767291E-004	2,802202009767291E-004
200		2,848336702481378E-004	2,848336702481378E-004
201		3,378811601169752E-004	3,378811601169752E-004
202		3,195898736702478E-004	3,195898736702478E-004
