Method: ComplexLocalOptimalScheme
SLAE Number: 1
Threads: 2
Smoothing: NoSmoothing
Total time: 9347 ms
Total iterations: 530

End iteration: 530 		 ||f - Ax^j|| / ||r^0||: 8,910253916955764E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		5,958811309039848E-001	5,958811309039848E-001
2		2,226022977021701E-001	2,226022977021701E-001
3		1,896729150636454E-001	1,896729150636454E-001
4		1,825912219132349E-001	1,825912219132349E-001
5		2,028591756336343E-001	2,028591756336343E-001
6		1,381070894068715E-001	1,381070894068715E-001
7		1,241555222200084E-001	1,241555222200084E-001
8		9,983608619946949E-002	9,983608619946949E-002
9		9,819699865379274E-002	9,819699865379274E-002
10		1,120043775923165E-001	1,120043775923165E-001
11		1,017989561528821E-001	1,017989561528821E-001
12		5,144306305127247E-002	5,144306305127247E-002
13		3,486239312387039E-002	3,486239312387039E-002
14		3,434456813441013E-002	3,434456813441013E-002
15		2,949227887845365E-002	2,949227887845365E-002
16		5,689387431763889E-002	5,689387431763889E-002
17		2,744453088220242E-002	2,744453088220244E-002
18		2,326674236658091E-002	2,326674236658091E-002
19		2,470903766246319E-002	2,470903766246319E-002
20		1,770458097197571E-002	1,770458097197571E-002
21		1,743000763075425E-002	1,743000763075425E-002
22		1,366441171284127E-002	1,366441171284127E-002
23		1,756598792348216E-002	1,756598792348216E-002
24		1,833740552983859E-002	1,833740552983860E-002
25		1,965274009226466E-002	1,965274009226465E-002
26		1,499434296727045E-002	1,499434296727045E-002
27		9,466097169755332E-002	9,466097169755332E-002
28		7,873845402949910E-002	7,873845402949908E-002
29		4,779122456142273E-002	4,779122456142273E-002
30		3,786084533333697E-002	3,786084533333698E-002
31		3,513527223573244E-002	3,513527223573244E-002
32		2,493794058019857E-002	2,493794058019857E-002
33		3,790821478360399E-002	3,790821478360401E-002
34		7,697688153706814E-002	7,697688153706811E-002
35		3,388170855057636E-002	3,388170855057636E-002
36		7,663480613126118E-002	7,663480613126118E-002
37		7,908016263746025E-002	7,908016263746027E-002
38		2,026437435684378E-002	2,026437435684378E-002
39		1,887600979642156E-002	1,887600979642155E-002
40		4,682294764494694E-002	4,682294764494694E-002
41		1,159198954535134E-002	1,159198954535134E-002
42		1,609357345020341E-002	1,609357345020341E-002
43		1,049614395904314E-002	1,049614395904314E-002
44		8,689294136155157E-003	8,689294136155157E-003
45		6,879121187310747E-003	6,879121187310747E-003
46		1,250232816178733E-002	1,250232816178731E-002
47		6,165855403868981E-003	6,165855403868976E-003
48		5,989171791466893E-003	5,989171791466893E-003
49		1,898957068785470E-002	1,898957068785470E-002
50		4,617829888880399E-003	4,617829888880398E-003
51		5,310390008705134E-003	5,310390008705134E-003
52		5,649416108479486E-003	5,649416108479486E-003
53		4,714486201534117E-003	4,714486201534116E-003
54		4,712671719108704E-003	4,712671719108709E-003
55		5,413903521183099E-003	5,413903521183099E-003
56		7,557617045229253E-003	7,557617045229253E-003
57		8,585041184782592E-003	8,585041184782592E-003
58		1,111398547643376E-002	1,111398547643376E-002
59		1,190604670935859E-002	1,190604670935859E-002
60		1,543993698132697E-002	1,543993698132697E-002
61		1,498260666299484E-002	1,498260666299483E-002
62		6,130591750348022E-003	6,130591750348023E-003
63		4,499814702384314E-003	4,499814702384314E-003
64		4,253001765349312E-003	4,253001765349312E-003
65		5,862540168495460E-003	5,862540168495460E-003
66		5,414095188034720E-003	5,414095188034720E-003
67		5,620311124071907E-003	5,620311124071907E-003
68		5,657843093870227E-003	5,657843093870227E-003
69		5,396177872085007E-003	5,396177872085007E-003
70		3,715999605977344E-003	3,715999605977344E-003
71		4,111608509394890E-003	4,111608509394890E-003
72		3,352272320012000E-003	3,352272320012000E-003
73		3,493105279812223E-003	3,493105279812223E-003
74		3,952595199230427E-003	3,952595199230430E-003
75		4,261206243602000E-003	4,261206243602000E-003
76		1,196505262018013E-002	1,196505262018013E-002
77		3,174905969552329E-002	3,174905969552329E-002
78		1,273244757261936E-002	1,273244757261936E-002
79		4,123046566499937E-003	4,123046566499937E-003
80		6,119466188694003E-003	6,119466188694004E-003
81		3,661016707515271E-003	3,661016707515271E-003
82		5,917891955930905E-003	5,917891955930905E-003
83		3,148809243586742E-003	3,148809243586742E-003
84		2,737703722086826E-003	2,737703722086826E-003
85		2,997310929932553E-003	2,997310929932553E-003
86		1,555946993182315E-003	1,555946993182314E-003
87		2,211402418348339E-003	2,211402418348339E-003
88		2,556874922868328E-003	2,556874922868328E-003
89		1,461974882581852E-003	1,461974882581852E-003
90		1,383435469568141E-003	1,383435469568141E-003
91		1,574846021877960E-003	1,574846021877960E-003
92		1,291059333119853E-003	1,291059333119853E-003
93		1,306357947738912E-003	1,306357947738912E-003
94		1,242146167521025E-003	1,242146167521025E-003
95		1,245415135858115E-003	1,245415135858115E-003
96		1,283136483381332E-003	1,283136483381332E-003
97		1,256342369443461E-003	1,256342369443461E-003
98		1,440175495179090E-003	1,440175495179090E-003
99		1,943425982038709E-003	1,943425982038709E-003
100		2,984256575370161E-002	2,984256575370161E-002
101		1,688473062001067E-003	1,688473062001069E-003
102		2,120813125305601E-003	2,120813125305601E-003
103		1,840012856961209E-003	1,840012856961209E-003
104		1,492351765230769E-003	1,492351765230769E-003
105		1,310698806648457E-003	1,310698806648457E-003
106		1,710431694298412E-003	1,710431694298412E-003
107		1,210157492749057E-003	1,210157492749057E-003
108		1,321961450316297E-003	1,321961450316295E-003
109		1,302634908756040E-003	1,302634908756041E-003
110		1,389724317309752E-003	1,389724317309752E-003
111		1,200822212008430E-003	1,200822212008430E-003
112		1,425771904298014E-003	1,425771904298014E-003
113		9,246295928167609E-004	9,246295928167613E-004
114		1,172216965336187E-003	1,172216965336186E-003
115		1,643763466447820E-003	1,643763466447820E-003
116		1,849013259513936E-003	1,849013259513936E-003
117		1,242705750275655E-003	1,242705750275652E-003
118		1,182573341071470E-003	1,182573341071470E-003
119		6,843112860819731E-004	6,843112860819735E-004
120		1,084536732514367E-003	1,084536732514367E-003
121		7,210273938480628E-004	7,210273938480628E-004
122		7,769666671496648E-004	7,769666671496652E-004
123		6,834592922879317E-004	6,834592922879317E-004
124		8,287622530900106E-004	8,287622530900099E-004
125		8,940975711294084E-004	8,940975711294084E-004
126		1,123182403589608E-003	1,123182403589608E-003
127		2,135042880202966E-003	2,135042880202966E-003
128		1,874998028563041E-003	1,874998028563042E-003
129		8,645792966114618E-004	8,645792966114621E-004
130		8,313013597593525E-004	8,313013597593526E-004
131		1,082387467149146E-003	1,082387467149146E-003
132		8,022839354901552E-004	8,022839354901551E-004
133		8,817749944487267E-004	8,817749944487264E-004
134		1,143392356419615E-003	1,143392356419616E-003
135		2,581371957375088E-003	2,581371957375087E-003
136		1,714456150189807E-003	1,714456150189808E-003
137		3,214185084272706E-003	3,214185084272704E-003
138		2,555936474382835E-003	2,555936474382836E-003
139		2,369322376732052E-003	2,369322376732054E-003
140		1,738351068875828E-003	1,738351068875828E-003
141		1,725507247322510E-003	1,725507247322512E-003
142		1,803532568723606E-003	1,803532568723607E-003
143		1,892463620839675E-003	1,892463620839675E-003
144		3,053200911081253E-003	3,053200911081255E-003
145		3,631706202363203E-003	3,631706202363203E-003
146		3,456497084104485E-003	3,456497084104485E-003
147		2,487304685689624E-003	2,487304685689624E-003
148		3,708429340198844E-003	3,708429340198844E-003
149		1,833960489219158E-003	1,833960489219158E-003
150		1,954274874966407E-003	1,954274874966407E-003
151		4,507666010888111E-003	4,507666010888111E-003
152		2,320345540786936E-003	2,320345540786937E-003
153		2,416269363384186E-003	2,416269363384188E-003
154		2,536956349435712E-003	2,536956349435712E-003
155		2,276712582990092E-003	2,276712582990089E-003
156		3,349606596109415E-003	3,349606596109418E-003
157		2,637843857985175E-003	2,637843857985174E-003
158		4,147446268982476E-003	4,147446268982476E-003
159		7,375444754047549E-003	7,375444754047549E-003
160		2,010838937384860E-003	2,010838937384860E-003
161		1,269082563349362E-003	1,269082563349362E-003
162		1,219729577717002E-003	1,219729577717002E-003
163		1,306929876627914E-003	1,306929876627914E-003
164		1,244548336891057E-003	1,244548336891057E-003
165		8,640971341524804E-004	8,640971341524804E-004
166		7,120233485794635E-004	7,120233485794635E-004
167		8,686529825185823E-004	8,686529825185818E-004
168		8,515941814718873E-004	8,515941814718871E-004
169		8,767739982360081E-004	8,767739982360081E-004
170		1,973563342523130E-003	1,973563342523129E-003
171		9,655757287763045E-004	9,655757287763045E-004
172		7,382694387465870E-004	7,382694387465870E-004
173		1,385500947523234E-003	1,385500947523234E-003
174		1,328363215779304E-003	1,328363215779304E-003
175		8,024790978878385E-004	8,024790978878385E-004
176		7,401808376107882E-004	7,401808376107882E-004
177		7,984217538600484E-004	7,984217538600470E-004
178		6,316049586292927E-004	6,316049586292927E-004
179		5,171438489189228E-004	5,171438489189228E-004
180		4,904467386988041E-004	4,904467386988035E-004
181		6,166126847321745E-004	6,166126847321749E-004
182		5,931281850539043E-004	5,931281850539045E-004
183		6,970904765034877E-004	6,970904765034877E-004
184		9,905142173719211E-004	9,905142173719211E-004
185		4,578319227243882E-003	4,578319227243879E-003
186		1,741774247359285E-003	1,741774247359285E-003
187		2,030566412472532E-003	2,030566412472532E-003
188		6,954634700284992E-004	6,954634700284992E-004
189		6,108519635453185E-004	6,108519635453187E-004
190		8,681481380835590E-004	8,681481380835597E-004
191		3,766347168629120E-004	3,766347168629120E-004
192		4,067027709553897E-004	4,067027709553897E-004
193		3,277179284939516E-004	3,277179284939516E-004
194		6,571572709607322E-004	6,571572709607318E-004
195		1,880698161533797E-004	1,880698161533797E-004
196		2,238114412483958E-004	2,238114412483957E-004
197		3,313021958589586E-004	3,313021958589586E-004
198		2,520260887145733E-004	2,520260887145733E-004
199		2,708007289837187E-004	2,708007289837188E-004
200		2,821375309474301E-004	2,821375309474301E-004
201		3,409296171570676E-004	3,409296171570676E-004
202		3,250354043454480E-004	3,250354043454481E-004
203		2,485414853566772E-004	2,485414853566772E-004
204		3,800007211966978E-004	3,800007211966978E-004
205		3,134784386296145E-004	3,134784386296145E-004
206		3,084667245334657E-004	3,084667245334657E-004
207		4,936233830431964E-004	4,936233830431964E-004
208		2,824125163742121E-004	2,824125163742120E-004
209		7,926718821858334E-004	7,926718821858335E-004
210		2,949204502337635E-004	2,949204502337635E-004
211		1,411893898971130E-003	1,411893898971130E-003
212		1,954726735307864E-004	1,954726735307864E-004
213		1,821828418352403E-004	1,821828418352403E-004
214		1,478926506432859E-004	1,478926506432859E-004
215		1,303902876611301E-004	1,303902876611301E-004
216		1,359350518340917E-004	1,359350518340917E-004
217		1,420847397181818E-004	1,420847397181818E-004
218		3,551521744899457E-004	3,551521744899457E-004
219		1,449498032269827E-004	1,449498032269828E-004
220		1,796908724220449E-004	1,796908724220449E-004
221		1,568958576283005E-004	1,568958576283005E-004
222		3,290056955881602E-004	3,290056955881602E-004
223		1,796683793570493E-004	1,796683793570493E-004
224		1,741052060397079E-004	1,741052060397079E-004
225		1,524802978561527E-004	1,524802978561527E-004
226		2,451718550034690E-004	2,451718550034690E-004
227		2,395607011752896E-004	2,395607011752896E-004
228		2,243295907350316E-004	2,243295907350316E-004
229		4,780572452294682E-004	4,780572452294683E-004
230		3,504307469420545E-004	3,504307469420545E-004
231		3,469721504896586E-004	3,469721504896586E-004
232		3,934363125766672E-004	3,934363125766676E-004
233		5,564171476750948E-004	5,564171476750937E-004
234		5,792382052008244E-004	5,792382052008241E-004
235		5,941783323330535E-004	5,941783323330538E-004
236		1,524058315207099E-003	1,524058315207099E-003
237		1,368652176368330E-003	1,368652176368330E-003
238		4,352050505481955E-004	4,352050505481954E-004
239		4,402293413050144E-004	4,402293413050142E-004
240		4,815842429269001E-004	4,815842429269002E-004
241		2,463949970378736E-004	2,463949970378737E-004
242		1,916537328716411E-004	1,916537328716410E-004
243		2,008101405284943E-004	2,008101405284944E-004
244		2,436560428824021E-004	2,436560428824020E-004
245		5,344956873711473E-003	5,344956873711471E-003
246		2,692063394877212E-004	2,692063394877215E-004
247		2,590069003675331E-004	2,590069003675339E-004
248		4,790470576888207E-004	4,790470576888206E-004
249		1,935161914963696E-004	1,935161914963697E-004
250		1,675960304090766E-004	1,675960304090767E-004
251		1,659211039464865E-004	1,659211039464866E-004
252		1,923173755564185E-004	1,923173755564185E-004
253		1,305640426578673E-004	1,305640426578673E-004
254		1,145084791061824E-004	1,145084791061824E-004
255		1,158717880710005E-004	1,158717880710005E-004
256		1,296190166662449E-004	1,296190166662449E-004
257		1,301922537556051E-004	1,301922537556051E-004
258		1,370459160305309E-004	1,370459160305309E-004
259		2,472686062780750E-004	2,472686062780750E-004
260		2,711443841930570E-004	2,711443841930567E-004
261		3,007102743108354E-004	3,007102743108354E-004
262		1,415494263980864E-003	1,415494263980868E-003
263		3,092561658349255E-004	3,092561658349260E-004
264		5,341716983043360E-004	5,341716983043360E-004
265		1,611096193549815E-004	1,611096193549815E-004
266		1,648129012819206E-004	1,648129012819206E-004
267		1,505012945096171E-004	1,505012945096170E-004
268		1,320453967509011E-004	1,320453967509012E-004
269		1,814020634149935E-004	1,814020634149935E-004
270		1,462716066538491E-004	1,462716066538491E-004
271		1,237298310398117E-004	1,237298310398117E-004
272		1,174264378284300E-004	1,174264378284297E-004
273		1,090845042588266E-004	1,090845042588266E-004
274		1,111124956518747E-004	1,111124956518747E-004
275		5,855410987569892E-005	5,855410987569892E-005
276		5,614577849302116E-005	5,614577849302129E-005
277		5,080092402844233E-005	5,080092402844232E-005
278		5,011572424637395E-005	5,011572424637393E-005
279		6,236872124478928E-005	6,236872124478928E-005
280		4,231139143814330E-005	4,231139143814331E-005
281		5,705535914633329E-005	5,705535914633329E-005
282		5,534046107356877E-005	5,534046107356874E-005
283		6,219349003329972E-005	6,219349003329972E-005
284		5,001357420409992E-005	5,001357420409997E-005
285		4,120365818857723E-005	4,120365818857723E-005
286		4,195609845599316E-005	4,195609845599315E-005
287		4,179543924208520E-005	4,179543924208520E-005
288		4,518695273171529E-005	4,518695273171529E-005
289		4,951632478896911E-005	4,951632478896909E-005
290		7,026101015487347E-005	7,026101015487349E-005
291		7,990092752449466E-005	7,990092752449466E-005
292		8,077246370186946E-005	8,077246370186946E-005
293		5,746669116993090E-005	5,746669116993090E-005
294		4,487357475909061E-005	4,487357475909061E-005
295		4,375628542407194E-005	4,375628542407194E-005
296		5,966404674961184E-005	5,966404674961184E-005
297		5,994161881703621E-005	5,994161881703621E-005
298		5,080316290914231E-005	5,080316290914231E-005
299		3,571916956007665E-005	3,571916956007652E-005
300		8,790449697496203E-005	8,790449697496203E-005
301		9,951128625880371E-005	9,951128625880375E-005
302		9,276494655717123E-005	9,276494655717123E-005
303		5,408043577347372E-005	5,408043577347373E-005
304		2,492066185360510E-005	2,492066185360511E-005
305		5,369106413213604E-005	5,369106413213606E-005
306		2,651842382939019E-005	2,651842382939019E-005
307		3,866936849875125E-005	3,866936849875125E-005
308		2,188679391722608E-005	2,188679391722608E-005
