Method: COCG
SLAE Number: 2
Threads: 2
Smoothing: ResidualSmoothing
Total time: 70846 ms
Total iterations: 1265

End iteration: 1265 		 ||f - Ax^j|| / ||r^0||: 9,697994071576982E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		7,755598375485206E-001	5,717639851191141E-001
2		2,874283918882073E-001	2,417166773155997E-001
3		4,438053320356915E-001	1,998219505394394E-001
4		2,856923262226276E-001	1,598244686798510E-001
5		4,843119217275310E-001	1,575288515234633E-001
6		5,695214167922226E-001	1,124604227587178E-001
7		2,171222695097603E-001	9,887673392367094E-002
8		6,577788736939907E-001	9,803322088480348E-002
9		2,812346751805231E-001	9,561062553599695E-002
10		2,237411983305079E-001	8,736431855668228E-002
11		2,987893807009292E-001	8,083372545856558E-002
12		1,588375520982178E-001	6,980265928279122E-002
13		1,956188261920286E-001	6,768573698823198E-002
14		3,065676364413028E+000	6,768573698823198E-002
15		2,216906379155755E-001	6,205900297659914E-002
16		1,386035076975859E-001	5,935321490484365E-002
17		2,859392464453666E-001	5,903304237118490E-002
18		2,157085738289741E-001	5,521004005746250E-002
19		9,877542008092847E-002	5,093638896392802E-002
20		3,350944906423738E-001	5,064465923378324E-002
21		6,526547658603148E-002	4,810348569066439E-002
22		2,234173654937281E-001	4,810348569066439E-002
23		3,567662607625163E-001	4,810348569066439E-002
24		2,713181560801783E-001	4,618449889138065E-002
25		6,541897057942692E-001	4,614738581253531E-002
26		2,785236622461497E-001	4,608895185790560E-002
27		3,387578160749282E-001	4,608895185790563E-002
28		2,550746704130156E-001	4,591085558148503E-002
29		2,192707946594140E-001	4,591085558148503E-002
30		3,005033136377166E-001	4,568436405628018E-002
31		1,691219417639583E-001	4,551797045062148E-002
32		4,872735218172616E-001	4,551797045062148E-002
33		3,052417844514940E-001	3,991787698920030E-002
34		3,725355528060253E-001	3,991787698920034E-002
35		4,638576200467379E-001	3,991032940025454E-002
36		1,218079809670840E-001	3,854910982322526E-002
37		5,176044961641321E-001	3,819593224358753E-002
38		2,157509045045609E-001	3,087231864264644E-002
39		3,124707647029747E-001	2,784859354317538E-002
40		3,333442020961850E-001	2,784859354317557E-002
41		5,864016451178979E-001	2,771952457544475E-002
42		4,188082094110946E-001	2,764903293039352E-002
43		6,800788757033842E-001	2,764903293039353E-002
44		3,010485086232502E+000	2,764903293039353E-002
45		5,303075722096565E+000	2,708518164055713E-002
46		2,479775827356827E-001	2,662850405381647E-002
47		1,248692114963556E-001	2,608019002013575E-002
48		1,195790053199994E-001	2,607928673144453E-002
49		1,296429185262061E-001	2,607928673144453E-002
50		1,539006584696230E-001	2,582278749677602E-002
51		1,745508822968258E-001	2,582278749677601E-002
52		2,357624822813530E-001	2,582278749677601E-002
53		1,130082245160314E-001	2,580465416142081E-002
54		1,097613263782455E-001	2,580465416142081E-002
55		1,274155681488685E-001	2,580465416142081E-002
56		1,365273920722483E-001	2,580465416142081E-002
57		9,899759734085369E-002	2,580465416142081E-002
58		1,758015651670437E-001	2,580465416142081E-002
59		2,147253442831314E-001	2,580465416142081E-002
60		1,031405624454534E-001	2,580465416142081E-002
61		3,919310268211422E-001	2,580465416142081E-002
62		1,799047839541601E-001	2,498996947639871E-002
63		8,907383573836189E-002	2,391448035475142E-002
64		1,973956332987246E-001	2,352971228595970E-002
65		1,567406977251652E-001	2,352971228595970E-002
66		6,763005674328799E-002	2,286351779759832E-002
67		6,533263733350518E-002	2,263780271075186E-002
68		1,831964096928816E-001	2,263780271075183E-002
69		4,294516344359176E-001	2,263780271075185E-002
70		9,285861079461299E-002	2,263780271075184E-002
71		7,821291688180863E-002	2,261952445764720E-002
72		8,491708874565056E-002	2,200960802288341E-002
73		4,481271859418740E-002	1,910246843855434E-002
74		1,641432249331945E-001	1,910246843855434E-002
75		2,785914952928860E-001	1,910246843855434E-002
76		3,738035480550235E-001	1,910246843855434E-002
77		7,479027511134915E-001	1,751555573412782E-002
78		2,211789197015857E-001	1,734055674874850E-002
79		4,320424852706661E-001	1,732533307197476E-002
80		3,393349635255566E-001	1,732533307197476E-002
81		2,616535480717311E-001	1,702905108294494E-002
82		1,545460873014109E-001	1,700891704858772E-002
