Method: COCG
SLAE Number: 2
Threads: 1
Smoothing: ResidualSmoothing
Total time: 105518 ms
Total iterations: 1267

End iteration: 1267 		 ||f - Ax^j|| / ||r^0||: 9,77437102190221E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		7,755598375485189E-001	5,717639851191157E-001
2		2,874283918882095E-001	2,417166773155997E-001
3		4,438053320356961E-001	1,998219505394393E-001
4		2,856923262226296E-001	1,598244686798517E-001
5		4,843119217275360E-001	1,575288515234636E-001
6		5,695214167922309E-001	1,124604227587181E-001
7		2,171222695097621E-001	9,887673392367144E-002
8		6,577788736939989E-001	9,803322088480350E-002
9		2,812346751805470E-001	9,561062553599743E-002
10		2,237411983304834E-001	8,736431855668482E-002
11		2,987893807009114E-001	8,083372545856865E-002
12		1,588375520982025E-001	6,980265928279618E-002
13		1,956188261920144E-001	6,768573698823543E-002
14		3,065676364412576E+000	6,768573698823543E-002
15		2,216906379155044E-001	6,205900297659285E-002
16		1,386035076976049E-001	5,935321490484462E-002
17		2,859392464450821E-001	5,903304237118705E-002
18		2,157085738287479E-001	5,521004005746063E-002
19		9,877542008093362E-002	5,093638896392844E-002
20		3,350944906424282E-001	5,064465923378437E-002
21		6,526547658601695E-002	4,810348569066046E-002
22		2,234173654937475E-001	4,810348569066046E-002
23		3,567662607622572E-001	4,810348569066046E-002
24		2,713181560802114E-001	4,618449889138197E-002
25		6,541897057937393E-001	4,614738581253691E-002
26		2,785236622456529E-001	4,608895185790568E-002
27		3,387578160751849E-001	4,608895185790568E-002
28		2,550746704129248E-001	4,591085558148511E-002
29		2,192707946587801E-001	4,591085558148511E-002
30		3,005033136363797E-001	4,568436405627768E-002
31		1,691219417633451E-001	4,551797045061760E-002
32		4,872735218142891E-001	4,551797045061760E-002
33		3,052417844504559E-001	3,991787698916437E-002
34		3,725355528045342E-001	3,991787698916437E-002
35		4,638576200451286E-001	3,991032940021755E-002
36		1,218079809668297E-001	3,854910982318065E-002
37		5,176044961622248E-001	3,819593224355012E-002
38		2,157509045039953E-001	3,087231864260635E-002
39		3,124707647019395E-001	2,784859354314304E-002
40		3,333442020950450E-001	2,784859354314304E-002
41		5,864016451153712E-001	2,771952457541170E-002
42		4,188082094105731E-001	2,764903293036194E-002
43		6,800788757052114E-001	2,764903293036194E-002
44		3,010485086246929E+000	2,764903293036194E-002
45		5,303075722113567E+000	2,708518164053587E-002
46		2,479775827338217E-001	2,662850405379880E-002
47		1,248692114957953E-001	2,608019002014447E-002
48		1,195790053194936E-001	2,607928673145249E-002
49		1,296429185257595E-001	2,607928673145249E-002
50		1,539006584693369E-001	2,582278749681667E-002
51		1,745508822961317E-001	2,582278749681667E-002
52		2,357624822811933E-001	2,582278749681667E-002
53		1,130082245153124E-001	2,580465416145386E-002
54		1,097613263778481E-001	2,580465416145386E-002
55		1,274155681485890E-001	2,580465416145386E-002
56		1,365273920719747E-001	2,580465416145386E-002
57		9,899759734031030E-002	2,580465416145386E-002
58		1,758015651649716E-001	2,580465416145386E-002
59		2,147253442806782E-001	2,580465416145386E-002
60		1,031405624431425E-001	2,580465416145386E-002
61		3,919310268159628E-001	2,580465416145386E-002
62		1,799047839498237E-001	2,498996947623175E-002
63		8,907383573741266E-002	2,391448035478185E-002
64		1,973956333003594E-001	2,352971228592711E-002
65		1,567406977252958E-001	2,352971228592711E-002
66		6,763005673870520E-002	2,286351779739033E-002
67		6,533263732843470E-002	2,263780271028837E-002
68		1,831964096709720E-001	2,263780271028837E-002
69		4,294516343999634E-001	2,263780271028837E-002
70		9,285861078775788E-002	2,263780271028837E-002
71		7,821291687844119E-002	2,261952445708497E-002
72		8,491708874252510E-002	2,200960802279526E-002
73		4,481271859384989E-002	1,910246843704734E-002
74		1,641432249341422E-001	1,910246843704734E-002
75		2,785914952800140E-001	1,910246843704734E-002
76		3,738035480386227E-001	1,910246843704734E-002
77		7,479027511077777E-001	1,751555573305459E-002
78		2,211789196997149E-001	1,734055674756033E-002
79		4,320424852890637E-001	1,732533307074322E-002
80		3,393349635251421E-001	1,732533307074322E-002
81		2,616535480763854E-001	1,702905108196154E-002
82		1,545460873008462E-001	1,700891704756850E-002
83		1,524998853794328E-001	1,649004991377228E-002
84		2,541113358062201E-001	1,567975139868548E-002
85		6,233371250151681E-002	1,518122236004623E-002
86		2,441711050349296E-001	1,518122236004623E-002
87		1,522077803940832E-001	1,421442942024088E-002
88		3,049422710180840E-001	1,420313735723842E-002
89		1,635106359406019E-001	1,408883420250552E-002
90		1,369125322667714E-001	1,404011287090628E-002
91		3,506704684009913E-002	1,169934688189165E-002
92		3,934199850973826E-001	1,157508264372010E-002
93		2,141944818678186E-001	1,153980665819752E-002
94		1,787164813608764E-001	1,097222664020287E-002
95		5,251068292925973E-002	1,096938251348463E-002
96		1,258999496028989E-001	1,096938251348463E-002
97		1,150621536880879E-001	1,094912149079383E-002
98		2,004293536716896E-001	1,094912149079383E-002
99		1,779935734253762E-001	1,094912149079383E-002
100		5,912049523141626E-002	1,081216887649454E-002
101		7,299702220284109E-002	1,081216887649454E-002
102		6,047678710426199E-001	1,079019235824674E-002
103		1,280935022757733E-001	1,077103144469739E-002
104		1,387197226419733E-001	1,058023743741139E-002
105		1,015563930938764E-001	1,054324262942413E-002
106		1,656738463979150E-001	1,054324262942413E-002
107		1,159443983906331E-001	1,054186725548789E-002
108		8,981757118589871E-002	1,053139515216968E-002
109		2,286443080331662E-001	1,053139515216968E-002
110		1,391386716033284E-001	1,052979324057444E-002
111		1,806961761489852E-001	1,052979324057444E-002
112		3,153870110129763E-001	1,052979324057444E-002
113		3,371896572127067E-001	1,052938935136939E-002
114		5,422500200042896E-002	1,028167006204517E-002
115		3,196968876580814E-001	1,028167006204517E-002
116		4,423955991442238E-001	1,028167006204517E-002
117		3,750794783011242E-002	1,015092084861957E-002
118		4,611905375182082E-002	1,014506242503897E-002
119		4,674755990810544E-002	1,003488470633936E-002
120		2,542974245478554E-002	9,779929326712235E-003
121		1,543756822976596E-002	9,394308739263330E-003
122		3,973107119835569E-002	9,394308739263330E-003
123		4,450256419962698E-002	9,394308739263330E-003
124		3,297470973685832E-002	9,222205741471040E-003
125		5,879957347361929E-002	9,167659074774237E-003
126		9,184422872740153E-002	9,134949614190846E-003
127		7,407477001604423E-002	8,954941181798872E-003
128		2,968534369080662E-002	8,731494171338259E-003
129		1,127774651757679E-001	8,731494171338259E-003
130		1,649468740143610E-001	8,707055573401314E-003
131		1,119161636647879E-001	8,538642560865686E-003
132		6,594011978474912E-002	8,538300827786723E-003
133		3,295241960629069E-002	8,538195823997537E-003
134		8,065673177347084E-002	8,455522821909601E-003
135		4,340886590047191E-002	8,285414323094027E-003
136		2,758058572281501E-002	8,180254035624014E-003
137		5,894769330981314E-002	7,987616567867848E-003
138		2,716708140288514E-002	7,982218286358587E-003
139		2,077280098733478E-002	7,972727647442611E-003
140		3,683073140534530E-002	7,972727647442611E-003
141		1,461638188726988E-002	6,953359648461045E-003
142		1,137257564560508E-002	6,628142158789284E-003
143		4,385822781955737E-003	4,316866892072582E-003
144		4,848270877593816E-003	4,308475035241086E-003
145		4,527066146867893E-003	4,196890280487259E-003
146		6,220665828395338E-003	4,183216261650647E-003
147		7,487958488871471E-003	4,183216261650647E-003
148		1,070054559589290E-002	4,176757470239107E-003
149		2,752957473378501E-002	4,154252345837949E-003
150		1,550655481916611E-002	4,154252345837949E-003
151		9,603339537310025E-002	4,152655845300573E-003
152		1,295303231876394E-001	4,114118273087684E-003
153		4,921862331833209E-002	4,058583673451248E-003
154		3,464667622742886E-002	4,044227600591773E-003
155		9,438855561299724E-002	3,974161365735127E-003
156		2,950660546822509E-002	3,949088496028653E-003
157		1,902875690011548E-002	3,850863715423207E-003
