Method: ComplexLocalOptimalScheme
SLAE Number: 2
Threads: 4
Smoothing: ResidualSmoothing
Total time: 41695 ms
Total iterations: 762

End iteration: 762 		 ||f - Ax^j|| / ||r^0||: 9,944419195456032E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		7,790319740144097E-001	6,863535792829715E-001
2		2,649984956561606E-001	2,541506816258857E-001
3		2,681571545562365E-001	2,372107070129157E-001
4		2,011839538699156E-001	1,833779955900547E-001
5		1,737514592102583E-001	1,670635972145532E-001
6		2,721460214074964E-001	1,670635972145531E-001
7		1,496370096316814E-001	1,326123104938656E-001
8		1,570948638863758E-001	1,308159030745019E-001
9		7,688827117970512E-002	7,390224587064684E-002
10		9,014067694145089E-002	7,225127542844194E-002
11		1,180388581041421E-001	7,116384839272784E-002
12		8,582946037009753E-002	6,147388256210838E-002
13		6,854496247297730E-002	5,757186512824531E-002
14		6,796944170442576E-002	5,757148122907312E-002
15		1,258096740725304E-001	5,757148122907302E-002
16		8,360461693907133E-002	5,055924964549614E-002
17		6,408913071352079E-002	4,844322313489702E-002
18		7,501070161716411E-002	4,844322313489705E-002
19		8,579783378592241E-002	4,572699916806296E-002
20		8,547081862242394E-002	4,570760418610532E-002
21		7,459330597097649E-002	3,987982795364583E-002
22		2,393855664359135E-001	3,749773687026751E-002
23		1,051308129255752E-001	3,739683220569983E-002
24		1,006507368120626E-001	3,713897452736273E-002
25		5,014789456436979E-002	2,984168971154192E-002
26		4,171478555914788E-002	2,943960496730740E-002
27		4,434191489304512E-002	2,878476399223085E-002
28		3,084894343899390E-002	2,822192874192513E-002
29		3,636953160758106E-002	2,709834970401086E-002
30		4,099873921520729E-002	2,709834970401086E-002
31		5,273744248621179E-002	2,709834970401090E-002
32		4,387822478050996E-002	2,709834970401085E-002
33		1,785704005026395E-001	2,709834970401088E-002
34		6,230960835130570E-002	2,709834970401089E-002
35		8,120112384006357E-002	2,709834970401089E-002
36		4,916153647504296E-002	2,568912951418365E-002
37		4,190705119224083E-002	2,518946913828977E-002
38		2,174055788301276E-002	1,653051591591116E-002
39		1,051314801469934E-001	1,557529303096487E-002
40		1,731647584439243E-002	1,347999782312377E-002
41		1,343246499789309E-002	1,231314558106535E-002
42		1,882924914626059E-002	1,222567699073364E-002
43		1,717397955815668E-002	1,219397879985538E-002
44		1,720103831091375E-002	1,219397879985539E-002
45		1,691397678220351E-002	1,219397879985538E-002
46		4,293825165108629E-002	1,211883838204606E-002
47		8,575270603687185E-002	1,175492144646250E-002
48		1,130429288181343E-001	1,108653283055198E-002
49		6,165285200765180E-002	1,108653283055193E-002
50		5,208273387578283E-002	1,108653283055199E-002
51		4,138718827436197E-002	1,078780734226225E-002
52		4,458303861523789E-002	1,074097333082287E-002
53		4,013117542426924E-002	1,069431938836399E-002
54		9,164993464715225E-002	1,065518076214013E-002
55		5,489946207223578E-002	1,064449490155359E-002
56		7,539555061023560E-002	1,064449490155359E-002
57		2,391157291041782E-002	1,026564970413861E-002
58		1,620938658477419E-002	1,023735424370527E-002
59		2,211152829367021E-002	1,023735424370529E-002
60		2,021017141934327E-002	1,023267073150794E-002
61		1,747239567061227E-002	1,021216835102353E-002
62		2,485519864001055E-002	1,021216835102357E-002
63		1,482783240726965E-002	8,950733898189556E-003
64		1,534754058719441E-002	8,871794132523330E-003
65		1,754023282578339E-002	8,871794132523324E-003
66		3,179503657247045E-002	8,736973999925238E-003
67		1,465468117743247E-002	8,423547156748675E-003
68		1,251270208835168E-002	8,288166751390253E-003
69		1,157319769455610E-002	8,286356944652414E-003
70		1,493809490708117E-002	8,278002400529602E-003
71		1,323309887681989E-002	8,088843438141768E-003
72		1,530339442985697E-002	8,074822859654912E-003
73		1,348190188300972E-002	7,647452303397059E-003
74		1,211556438351503E-002	7,640187079507150E-003
75		1,081935127736883E-002	7,613799327536262E-003
76		9,650240066935298E-003	7,603281976676158E-003
77		9,931944602601318E-003	7,603281976676157E-003
78		1,064909284719741E-002	7,420365011613786E-003
79		1,045983018499550E-002	7,419665656879539E-003
80		1,119653005783382E-002	7,419665656879536E-003
81		1,426264151755828E-002	7,419665656879544E-003
82		2,097803236999634E-002	7,419665656879536E-003
83		4,000247919080700E-002	7,419665656879542E-003
84		4,804204880733305E-002	7,419665656879542E-003
85		1,328379729057689E-002	6,614528554312472E-003
86		1,033057196087616E-002	6,488059552719769E-003
87		9,804021703635221E-003	6,476786204889588E-003
88		1,308204465712072E-002	6,476786204889591E-003
89		1,018146845525584E-002	6,476786204889588E-003
90		1,069190618193123E-002	6,394026879414568E-003
91		1,130902558779900E-002	6,103160326715029E-003
92		8,700724175805981E-003	6,034789126038000E-003
93		9,093413938213923E-003	6,032843638415944E-003
94		1,573611599757948E-002	6,032843638415933E-003
95		6,232269992256237E-003	4,900621383812497E-003
96		5,635877960415200E-003	4,573445311203448E-003
97		5,545471490778586E-003	4,573445311203450E-003
98		2,013610394800902E-002	4,541670762530007E-003
99		7,847785762068434E-003	4,541670762530002E-003
100		7,900072823443008E-003	4,517231719898429E-003
101		8,771050310168348E-003	4,255161834038311E-003
102		7,627206591253387E-003	4,248960375277546E-003
103		7,818747037951646E-003	4,228817723356317E-003
104		7,668682716263260E-003	4,228817723356319E-003
105		4,516777962120483E-003	4,112043849472074E-003
106		5,479483696712888E-003	3,993658503448599E-003
107		5,341687894204737E-003	3,935134389618393E-003
108		1,145263382938167E-002	3,927434201292617E-003
109		9,329747955224102E-003	3,897206778259720E-003
110		5,954014440760916E-003	3,841372257767039E-003
111		5,082399429104223E-003	3,818377727179274E-003
112		6,431215169854527E-003	3,815483758357298E-003
113		6,887116505013216E-003	3,815483758357296E-003
114		7,807162016127824E-003	3,563394513290058E-003
115		5,934470530690043E-003	3,551162154300399E-003
116		7,351264265055298E-003	3,551162154300401E-003
117		1,339692779178402E-002	3,522518624932037E-003
118		1,135585407012809E-002	3,522518624932042E-003
119		1,284796230754415E-002	3,522518624932044E-003
120		1,231963584088891E-002	3,522518624932042E-003
121		1,128586540714673E-002	3,519709699359934E-003
122		1,168950258440821E-002	3,519135365925564E-003
123		8,561367736542397E-003	3,483895493236593E-003
124		9,310893297266708E-003	3,478827750357140E-003
125		7,650812448826830E-003	3,455081253862835E-003
126		8,478633756344769E-003	3,455081253862835E-003
127		9,659346293238173E-003	3,454881453706541E-003
128		8,429796074379374E-003	3,370268472668692E-003
129		7,646682319467491E-003	3,370268472668694E-003
130		7,515957733003985E-003	3,370268472668695E-003
131		8,569574688409087E-003	3,370268472668696E-003
132		1,064270515959322E-002	3,370268472668697E-003
133		1,065954405109511E-002	3,370268472668694E-003
134		1,164067498549391E-002	3,370268472668694E-003
135		1,106372542696920E-002	3,370268472668695E-003
136		8,295161978375364E-003	3,370268472668695E-003
137		1,117807669398986E-002	3,370268472668692E-003
138		1,506617116634850E-002	3,367519018881537E-003
139		1,025225200700250E-002	3,334834648350710E-003
140		1,106711494367710E-002	3,333946015048023E-003
141		8,246960742034430E-003	3,203297779798692E-003
142		7,534750276515446E-003	3,134414142311563E-003
143		4,117429633071477E-003	2,910222441388750E-003
144		4,027923853799912E-003	2,908784279306912E-003
145		4,933393249740300E-003	2,843745981756862E-003
146		4,177135774379377E-003	2,827279043054691E-003
147		7,225054374224914E-003	2,537675488043446E-003
148		3,065066465221565E-003	2,313847308560202E-003
149		8,264644102162631E-003	2,313847308560203E-003
150		2,112805735867086E-003	2,058988463298861E-003
151		2,090441204287855E-003	2,025722461176510E-003
152		2,271938974496921E-003	2,025722461176511E-003
153		2,619399857210586E-003	2,025722461176519E-003
154		2,221021516934834E-003	2,025722461176511E-003
155		2,196226194907212E-003	2,023614951213982E-003
156		2,434200066289068E-003	2,023614951213983E-003
157		2,556858290636354E-003	2,023245467730235E-003
158		5,725723144248819E-003	1,989078655735489E-003
159		2,549218515532169E-003	1,975164462196092E-003
160		3,527884345940016E-003	1,972071492098106E-003
161		1,130992365649506E-002	1,972071492098107E-003
162		3,658746532626550E-003	1,939268356815553E-003
163		3,146409356498018E-003	1,932788683634604E-003
164		2,940238959453105E-003	1,898907113833063E-003
165		3,434582745468958E-003	1,898907113833063E-003
166		3,113911056982577E-003	1,898907113833063E-003
167		3,016876104109435E-003	1,868300172787296E-003
168		1,539807284659601E-003	1,517103517065785E-003
169		1,439760402387253E-003	1,436197567662225E-003
170		1,434553847771619E-003	1,416442869216047E-003
171		3,791425318870614E-003	1,416442869216047E-003
172		2,276204909292589E-003	1,416442869216047E-003
173		2,539968998175944E-003	1,416442869216047E-003
174		6,455497839876508E-003	1,376585508496079E-003
175		1,522719271409941E-003	1,271033283486904E-003
176		7,138856847839884E-003	1,271033283486905E-003
177		4,049573005632696E-003	1,271033283486905E-003
178		1,140052501477071E-003	1,124544905291578E-003
179		2,092037826588520E-003	1,124544905291577E-003
180		1,125706569612560E-003	1,049827114395708E-003
181		1,013256397952361E-003	1,011843118993645E-003
182		1,431345031862887E-003	1,011794379960489E-003
183		1,013462482191126E-003	9,878914924118113E-004
184		9,785547101572212E-004	9,784386067320930E-004
185		1,079523563213100E-003	9,784058090927476E-004
186		1,077133927018732E-003	9,784058090927480E-004
187		1,063925071916370E-003	9,784058090927473E-004
188		1,198674087121356E-003	9,736730339289972E-004
189		1,109418922355977E-003	9,736730339289972E-004
190		2,853343315283304E-003	9,736730339289972E-004
191		1,199865821786231E-003	9,684235536820565E-004
192		1,183679952634812E-003	9,212346148659015E-004
193		9,828747549509480E-004	8,964562878277566E-004
194		1,005366543622559E-003	8,964562878277562E-004
195		1,029332007342361E-003	8,930660955795782E-004
196		1,418302248586314E-003	8,085530487309474E-004
197		7,906543849191556E-004	7,683777731288890E-004
198		7,604707476515573E-004	7,490869360652878E-004
199		8,113142827163803E-004	7,490869360652883E-004
200		8,827846813691255E-004	7,490867177520669E-004
201		7,563920824120144E-004	7,205966219652981E-004
202		6,985451585249217E-004	6,914214588186938E-004
203		6,691364171692811E-004	6,690352416801488E-004
204		6,584157919856575E-004	6,584157919856582E-004
205		6,712249978300707E-004	6,584157919856588E-004
206		6,974616885705986E-004	6,584157919856589E-004
207		8,413866126358142E-004	6,583210683282982E-004
208		9,394752308805841E-004	6,583210683282981E-004
209		1,830193760305906E-003	6,583210683282982E-004
210		8,354339274654330E-004	6,583210683282982E-004
211		1,427871810175499E-003	6,583210683282982E-004
212		1,843052531476811E-003	6,583210683282982E-004
213		3,055338446741984E-003	6,558947574074880E-004
214		4,643587681021141E-003	6,312329312984928E-004
215		6,837842546274382E-003	6,310363539097093E-004
216		3,205427547122383E-003	6,310363539097094E-004
217		2,225617756058792E-003	6,310363539097093E-004
218		1,702439980078290E-003	6,310363539097094E-004
219		1,731726318241862E-003	6,310363539097093E-004
220		1,774625192851349E-003	6,310363539097096E-004
221		2,110390670135205E-003	6,310363539097094E-004
222		1,969804796705420E-003	6,310363539097092E-004
223		2,210373700356794E-003	6,310363539097097E-004
224		4,489682684026681E-003	6,310363539097094E-004
225		1,926935571516394E-003	6,310363539097099E-004
226		1,771369226774490E-003	6,310363539097096E-004
227		1,892823860466169E-003	6,310363539097097E-004
228		8,962367760521901E-003	6,310363539097092E-004
229		1,853706431774599E-003	6,310363539097094E-004
230		1,743089951004307E-003	6,310363539097094E-004
231		1,863036779302592E-003	6,310363539097097E-004
232		2,104891056005392E-003	6,310363539097089E-004
233		1,886850461131600E-003	6,310363539097101E-004
234		1,920690651151804E-003	6,310363539097096E-004
235		2,196024691746369E-003	6,310363539097094E-004
236		2,535107170227109E-003	6,310363539097101E-004
237		1,668465490566868E-003	6,310363539097094E-004
238		6,059317876778640E-003	6,308306052911090E-004
239		1,604414528234310E-003	6,276214281137325E-004
240		1,523952485979580E-003	6,274129153363982E-004
241		2,580227802944236E-003	6,274129153363988E-004
242		1,388504879560440E-003	5,949433318268939E-004
243		1,401791301197167E-003	5,828633065025973E-004
244		1,681591948779669E-003	5,819702866219048E-004
245		1,552638787828679E-003	5,733594954356073E-004
246		2,124124184228021E-003	5,733594954356072E-004
247		4,687649385748898E-004	4,475370909554315E-004
248		5,517572428878004E-004	4,374463510570734E-004
249		4,005892938767412E-004	4,005840018117026E-004
250		3,894474156482665E-004	3,873092890943726E-004
251		3,808182004170170E-004	3,777817910242720E-004
252		3,896738072112031E-004	3,746316838663490E-004
253		4,257228388063172E-004	3,746316838663492E-004
254		7,211570025162137E-004	3,746316838663490E-004
255		4,347449618517300E-004	3,746316838663494E-004
256		4,783041568815010E-004	3,746316838663493E-004
257		1,119195244067453E-003	3,746316838663475E-004
258		6,120108218618751E-004	3,666476163784214E-004
259		7,033797448994756E-004	3,588392346776774E-004
260		5,023489294752270E-004	3,577320141141181E-004
261		3,566585154415716E-004	3,416796659982110E-004
262		3,687508425563761E-004	3,408265779569758E-004
263		4,794853950632242E-004	3,408265779569758E-004
264		4,786356553843403E-004	3,391979317433116E-004
265		3,778794178575638E-004	3,348364234371948E-004
266		4,154496880510491E-004	3,339309333961526E-004
267		7,760713539635767E-004	3,339309333961503E-004
268		6,701151163283571E-004	3,339309333961531E-004
269		3,857199742665441E-004	3,266271165984526E-004
270		4,639654929124655E-004	3,259956604001652E-004
271		3,726834455132812E-004	3,212128881021320E-004
272		3,156576765942507E-004	3,096037390615984E-004
273		3,078406891486827E-004	3,042814353503305E-004
274		3,614177683725393E-004	3,006868829960527E-004
275		3,318758331740582E-004	3,006792614355932E-004
276		3,482204418273381E-004	3,006792614355941E-004
277		3,662193253819364E-004	3,006792614355933E-004
278		3,680351425918144E-004	3,006792614355938E-004
279		9,771633255347939E-004	3,006333538848782E-004
280		2,059245602997769E-003	3,006333538848782E-004
281		5,765592038947900E-004	3,006333538848793E-004
282		5,183138558276887E-004	3,006333538848792E-004
283		5,688578908508606E-004	3,006333538848781E-004
284		6,984254416060008E-004	3,006333538848782E-004
285		6,519407088752673E-004	3,006333538848784E-004
286		1,939379539001685E-003	3,006333538848785E-004
287		2,110103647384213E-003	3,006333538848786E-004
288		1,072540345736487E-003	3,006333538848786E-004
289		5,137444193890370E-004	3,006333538848790E-004
290		5,601748187769183E-004	3,006333538848780E-004
291		7,342714037677840E-004	3,003495500584078E-004
292		1,633883170800321E-003	3,000987919028344E-004
293		7,263201951089540E-004	3,000987919028359E-004
294		9,233614429354167E-004	3,000987919028346E-004
295		1,408591771899602E-003	3,000987919028347E-004
296		7,655151099832968E-004	3,000987919028346E-004
297		1,711806231923916E-003	3,000987919028352E-004
298		8,454051274700404E-004	3,000987919028348E-004
299		9,364112182187138E-004	3,000987919028355E-004
300		1,008902578198268E-003	3,000987919028350E-004
301		1,507101758895564E-003	2,998523866855920E-004
302		1,241807875951294E-003	2,988271911233996E-004
303		1,432533871913287E-003	2,988271911233999E-004
304		1,673896661035940E-003	2,988271911234000E-004
305		1,530811058789648E-003	2,988271911234002E-004
306		9,417485831890588E-004	2,988271911233994E-004
307		9,819840871886740E-004	2,988271911233993E-004
308		1,442153260312752E-003	2,988271911233991E-004
309		1,086580825030465E-003	2,988271911233995E-004
310		8,573161452549888E-004	2,988271911233994E-004
311		8,128217509135418E-004	2,988271911234001E-004
312		9,393701125968826E-004	2,988271911233992E-004
313		7,916218042636268E-004	2,988271911233992E-004
314		2,092674140836686E-003	2,897813605626351E-004
315		2,376118452292594E-003	2,897813605626347E-004
316		2,384632802960695E-003	2,897813605626352E-004
317		1,194415062775145E-003	2,893712229819832E-004
318		9,855988474422352E-004	2,885743086992570E-004
319		1,306503548896495E-003	2,885743086992581E-004
320		1,626272100878066E-003	2,885743086992573E-004
321		1,606290864970156E-003	2,885743086992584E-004
322		7,467657165939653E-004	2,885743086992577E-004
323		7,695326608288825E-004	2,885743086992577E-004
324		6,423180591300700E-004	2,885743086992571E-004
325		6,451432419045804E-004	2,885743086992579E-004
326		7,003606122951173E-004	2,885743086992579E-004
327		7,163760690712125E-004	2,885743086992582E-004
328		6,876061809041504E-004	2,885743086992580E-004
329		6,900221400186784E-004	2,885743086992574E-004
330		7,729043574172198E-004	2,885743086992573E-004
331		6,632182303697410E-004	2,885743086992572E-004
332		6,673958487124255E-004	2,885743086992576E-004
333		6,868424776299563E-004	2,885743086992574E-004
334		7,121071873229350E-004	2,885743086992573E-004
335		6,965457662708676E-004	2,885743086992579E-004
336		6,895790167876089E-004	2,885743086992573E-004
337		7,003616162968945E-004	2,885743086992581E-004
338		7,045840670757856E-004	2,885743086992580E-004
339		7,781509785038900E-004	2,885743086992579E-004
340		7,872297759951612E-004	2,885743086992579E-004
341		8,400475513122046E-004	2,885743086992577E-004
342		1,026674460114836E-003	2,885743086992579E-004
343		7,967903375046502E-004	2,885743086992577E-004
344		7,710700217352772E-004	2,885743086992572E-004
345		7,727673210497308E-004	2,885743086992587E-004
346		8,258463423365006E-004	2,885743086992577E-004
347		7,929071837132189E-004	2,885712026908972E-004
348		7,709181131861458E-004	2,885712026908966E-004
349		1,048445517070648E-003	2,885712026908973E-004
350		9,314551065477112E-004	2,877732241744833E-004
351		8,496517206537756E-004	2,877673460054224E-004
352		9,831319091969317E-004	2,877673460054230E-004
353		1,694851553878878E-003	2,877284399617316E-004
354		1,034474459244160E-003	2,837658407381643E-004
355		1,079107172123572E-003	2,837658407381634E-004
356		8,686175912353360E-004	2,835109450045911E-004
357		6,721109033885908E-004	2,827852388359173E-004
358		6,934476471700649E-004	2,827852388359172E-004
359		7,223508341433811E-004	2,825823028561911E-004
360		8,553935719295629E-004	2,823464811949943E-004
361		8,790536729102385E-004	2,823464811949950E-004
362		8,008729861867836E-004	2,823464811949948E-004
363		7,946036122565712E-004	2,823464811949943E-004
364		1,180701638227857E-003	2,823464811949950E-004
365		7,331357902819336E-004	2,823464811949946E-004
366		6,862093260536172E-004	2,823464811949946E-004
367		8,766014881202828E-004	2,823464811949944E-004
368		6,465893642843085E-004	2,823464811949948E-004
369		3,240030162694220E-003	2,823464811949949E-004
370		1,000883192176347E-003	2,823464811949942E-004
371		1,012117823139964E-003	2,823464811949953E-004
372		7,160745812080586E-004	2,818619370912212E-004
373		7,274648342168067E-004	2,818619370912219E-004
374		7,957992615015906E-004	2,818619370912212E-004
375		5,557461807705284E-004	2,818619370912210E-004
376		5,159704895206139E-004	2,817439359863138E-004
377		5,225261051773260E-004	2,815919775934462E-004
378		5,382518040499139E-004	2,815919775934464E-004
379		5,132405713249144E-004	2,815815311529180E-004
380		4,832010913969639E-004	2,815635885724232E-004
381		5,174477362306284E-004	2,815479880620106E-004
382		5,087114065221340E-004	2,815479880620109E-004
383		1,084587622105755E-003	2,815479880620109E-004
384		4,658869803788731E-004	2,807751366869552E-004
385		4,309849651744638E-004	2,793836299253031E-004
386		4,090464408824940E-004	2,793836299253038E-004
387		4,330357523292490E-004	2,793393126588424E-004
388		4,101520104108639E-004	2,793125420419911E-004
389		4,194016250663175E-004	2,793125420419905E-004
390		4,325127814717241E-004	2,793125420419912E-004
391		5,460975961458450E-004	2,791173646095965E-004
392		9,186183366797041E-004	2,791173646095965E-004
393		7,161204822556916E-004	2,791173646095959E-004
394		1,145944346614401E-003	2,791173646095964E-004
395		1,010736550517434E-003	2,791173646095963E-004
396		1,562294092971415E-003	2,791173646095964E-004
397		1,066063348919746E-003	2,791173646095954E-004
398		1,769977909922194E-003	2,791173646095960E-004
399		1,834320618760223E-003	2,791173646095957E-004
400		1,828654297034767E-003	2,791173646095960E-004
401		1,568897873323062E-003	2,791173646095964E-004
402		9,718210235699910E-004	2,772397383770143E-004
403		7,503562188696375E-004	2,754324189038044E-004
404		6,328046611654906E-004	2,747252474982557E-004
405		6,984788570536223E-004	2,747078174876275E-004
406		6,113967601036315E-004	2,734610713463530E-004
407		5,235765197327721E-004	2,734610713463531E-004
408		6,183174699056469E-004	2,734610713463536E-004
409		6,494991259767787E-004	2,734610713463535E-004
410		5,667930518383368E-004	2,734610713463538E-004
411		5,740612967300590E-004	2,734610713463535E-004
412		5,531913726859133E-004	2,734610713463539E-004
413		5,762520751722242E-004	2,734610713463534E-004
414		5,758212432322517E-004	2,734610713463532E-004
415		6,835741769769418E-004	2,734061826814907E-004
416		7,261220260850443E-004	2,732252892390806E-004
417		7,131420523937452E-004	2,730754814281089E-004
418		6,293240942520881E-004	2,727209139721780E-004
419		6,029721444609059E-004	2,727209139721780E-004
420		8,127695784791427E-004	2,727209137724565E-004
421		5,542092509779710E-004	2,726397159294888E-004
422		5,632713472552256E-004	2,726397159294887E-004
423		6,416993587306096E-004	2,726397159294884E-004
424		6,560901334679015E-004	2,724474469705403E-004
425		7,124725274033578E-004	2,415185239211343E-004
426		7,288183184361807E-004	2,370866730279093E-004
427		5,898335831185804E-004	2,336845428050861E-004
428		4,212240697726111E-004	2,258345503547510E-004
