Method: ComplexLocalOptimalScheme
SLAE Number: 2
Threads: 1
Smoothing: ResidualSmoothing
Total time: 69937 ms
Total iterations: 763

End iteration: 763 		 ||f - Ax^j|| / ||r^0||: 9,824065727546067E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		7,790319740144109E-001	6,863535792829760E-001
2		2,649984956561564E-001	2,541506816258838E-001
3		2,681571545562356E-001	2,372107070129152E-001
4		2,011839538699146E-001	1,833779955900541E-001
5		1,737514592102590E-001	1,670635972145523E-001
6		2,721460214074943E-001	1,670635972145523E-001
7		1,496370096316848E-001	1,326123104938714E-001
8		1,570948638863795E-001	1,308159030745068E-001
9		7,688827117970581E-002	7,390224587064786E-002
10		9,014067694144644E-002	7,225127542844116E-002
11		1,180388581041304E-001	7,116384839272608E-002
12		8,582946037008989E-002	6,147388256210800E-002
13		6,854496247296862E-002	5,757186512824382E-002
14		6,796944170441746E-002	5,757148122907189E-002
15		1,258096740725146E-001	5,757148122907189E-002
16		8,360461693907000E-002	5,055924964549646E-002
17		6,408913071351550E-002	4,844322313489700E-002
18		7,501070161716135E-002	4,844322313489700E-002
19		8,579783378591938E-002	4,572699916806204E-002
20		8,547081862242323E-002	4,570760418610507E-002
21		7,459330597097688E-002	3,987982795364674E-002
22		2,393855664359668E-001	3,749773687026662E-002
23		1,051308129255835E-001	3,739683220569881E-002
24		1,006507368120480E-001	3,713897452736159E-002
25		5,014789456438248E-002	2,984168971154075E-002
26		4,171478555916027E-002	2,943960496730418E-002
27		4,434191489303494E-002	2,878476399223044E-002
28		3,084894343900938E-002	2,822192874192615E-002
29		3,636953160759806E-002	2,709834970401033E-002
30		4,099873921518080E-002	2,709834970401033E-002
31		5,273744248629369E-002	2,709834970401033E-002
32		4,387822478052583E-002	2,709834970401033E-002
33		1,785704005030041E-001	2,709834970401033E-002
34		6,230960835132224E-002	2,709834970401033E-002
35		8,120112384009440E-002	2,709834970401033E-002
36		4,916153647536920E-002	2,568912951423530E-002
37		4,190705119247319E-002	2,518946913834562E-002
38		2,174055788304450E-002	1,653051591600022E-002
39		1,051314801473537E-001	1,557529303106463E-002
40		1,731647584452796E-002	1,347999782320779E-002
41		1,343246499798847E-002	1,231314558112518E-002
42		1,882924914638803E-002	1,222567699078993E-002
43		1,717397955826784E-002	1,219397879990972E-002
44		1,720103831103266E-002	1,219397879990972E-002
45		1,691397678232142E-002	1,219397879990972E-002
46		4,293825165143486E-002	1,211883838209690E-002
47		8,575270603820861E-002	1,175492144650570E-002
48		1,130429288200981E-001	1,108653283059664E-002
49		6,165285200844216E-002	1,108653283059664E-002
50		5,208273387642737E-002	1,108653283059664E-002
51		4,138718827500067E-002	1,078780734230193E-002
52		4,458303861590534E-002	1,074097333085803E-002
53		4,013117542578289E-002	1,069431938840099E-002
54		9,164993465245093E-002	1,065518076216555E-002
55		5,489946207294134E-002	1,064449490157970E-002
