Method: ComplexLocalOptimalScheme
SLAE Number: 3
Threads: 1
Smoothing: ResidualSmoothing
Total time: 1945554 ms
Total iterations: 4679

End iteration: 4679 		 ||f - Ax^j|| / ||r^0||: 9,99070340232378E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		7,548324610421736E-001	7,511521916963670E-001
2		3,539270896693597E-001	3,417146778747368E-001
3		2,947900112729887E-001	2,947900112729887E-001
4		3,753591491922357E-001	2,563264674354849E-001
5		1,943980097836747E-001	1,818888642258571E-001
6		1,787393793884827E-001	1,742765879704130E-001
7		2,232814384899992E-001	1,734664983985263E-001
8		2,525900038141665E-001	1,722564640314531E-001
9		1,605424282263703E-001	1,338032232298604E-001
10		1,389873572023775E-001	1,158401211414910E-001
11		1,234900233490518E-001	1,128348683826003E-001
12		1,089716962691747E-001	1,067151247215765E-001
13		1,198963656022362E-001	1,064330329360543E-001
14		1,055921045588352E-001	9,496656461066584E-002
15		8,748647438596145E-002	8,748647438596145E-002
16		2,786238045969501E-001	8,748647438596145E-002
17		1,042841736418573E-001	7,625902102279698E-002
18		8,001813199174172E-002	7,132576965931063E-002
19		6,666799102076873E-002	6,370252392976465E-002
20		6,034869553256805E-002	5,958073384424786E-002
21		9,540128828798240E-002	5,958073384424786E-002
22		1,020009867036195E-001	5,958073384424786E-002
23		1,097562741418844E-001	5,958073384424786E-002
24		2,114236692115082E-001	5,958073384424786E-002
25		1,594686911721076E-001	5,956086637159897E-002
26		2,030578058487355E-001	5,949576180619503E-002
27		1,118874748579336E-001	5,349523583506893E-002
28		8,380353675624971E-002	5,152311140838576E-002
29		2,200763812168394E-001	4,983988847195291E-002
30		5,727753480290178E-002	4,703143345494631E-002
31		7,830177479905107E-002	4,703143345494631E-002
32		1,154384141073092E-001	4,703143345494631E-002
33		5,029397941656565E-002	4,513354174631268E-002
34		5,111234938035664E-002	4,513354174631268E-002
35		9,241410761280691E-002	4,465876070599317E-002
36		1,299360867127455E-001	4,381636198809311E-002
37		1,022242404462003E-001	4,284074267079543E-002
38		1,575001312548301E-001	4,268070751109407E-002
39		1,265534612457797E-001	4,193388434592939E-002
40		6,836432331728447E-002	3,649316559159495E-002
41		7,843683313870270E-002	3,649316559159495E-002
42		8,335866535352701E-001	3,649316559159495E-002
43		3,566616635462266E-001	3,649316559159495E-002
44		1,046172509452328E-001	3,254849195503633E-002
45		1,651923660535069E-001	3,145492827304675E-002
46		1,065546808555869E-001	3,101862878166638E-002
47		6,642657565943620E-002	2,983902481778346E-002
48		7,340920162860744E-002	2,983902481778346E-002
49		4,551743969150374E-002	2,949880518764738E-002
50		4,233281249011891E-002	2,946579672245836E-002
51		3,850506325966502E-002	2,877970826167832E-002
52		4,649997423266037E-002	2,877970826167832E-002
53		6,163824837359981E-002	2,877970826167832E-002
54		5,884341191899783E-002	2,877970826167832E-002
55		4,448167242637543E-002	2,877970826167832E-002
56		5,737444454205796E-002	2,877421461798381E-002
57		1,208619731915376E-001	2,877421461798381E-002
58		2,467632566459918E-001	2,877421461798381E-002
59		3,532243251222482E-001	2,877421461798381E-002
60		5,093163146352059E-002	2,710981273800834E-002
61		4,305381847920497E-002	2,311472987117871E-002
62		4,407849053815922E-002	2,303245548831340E-002
63		3,204943961029472E-002	2,287040032892646E-002
64		2,616309100447012E-002	2,245384764597923E-002
65		3,593554052411314E-002	2,010973436211224E-002
66		2,529008366156694E-002	1,965822080521650E-002
67		1,837480693243696E-002	1,832190309055279E-002
68		2,448380173598593E-002	1,800134515952202E-002
69		1,879890170124709E-002	1,759471718860461E-002
70		2,169222859824330E-002	1,759471718860461E-002
71		2,012749596431556E-002	1,759364135840957E-002
72		3,425459312658401E-002	1,759364135840957E-002
73		1,910279972692060E-002	1,752278390159444E-002
74		1,803887681511952E-002	1,733364429939211E-002
75		1,822896826774294E-002	1,716748268431509E-002
76		3,396707648764161E-002	1,716748268431509E-002
77		2,606463849265751E-002	1,716748268431509E-002
78		4,764458076437507E-002	1,716748268431509E-002
79		2,558858278318216E-002	1,716748268431509E-002
80		2,541146873017164E-002	1,716748268431509E-002
81		2,258273944129940E-002	1,716748268431509E-002
82		2,204866787074362E-002	1,716748268431509E-002
83		2,722408641068704E-002	1,716748268431509E-002
84		3,894685861598039E-002	1,716748268431509E-002
85		7,916747841537154E-002	1,710986559832166E-002
