Method: COCG
SLAE Number: 4
Threads: 1
Smoothing: ResidualSmoothing
Total time: 12577249 ms
Total iterations: 12921

End iteration: 12921 		 ||f - Ax^j|| / ||r^0||: 9,99968957966129E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		8,850906311095160E-001	6,976545951356512E-001
2		3,669363516980221E-001	3,310247428818378E-001
3		6,628430020764814E-001	3,310247428818378E-001
4		4,788663391238777E-001	2,149968942797618E-001
5		3,443261752434680E-001	2,033033693208454E-001
6		7,598560532034824E-001	1,997837040361368E-001
7		6,192631940713088E-001	1,740479200217460E-001
8		5,127734078558654E-001	1,735808160841865E-001
9		2,428016313931148E-001	1,369410590192777E-001
10		2,318125022834296E-001	1,287481109910949E-001
11		5,065579507865098E-001	1,287481109910949E-001
12		6,701573266487754E-001	1,287481109910949E-001
13		6,242781112686748E-001	1,278300674801640E-001
14		4,380532073097909E-001	1,194208460239566E-001
15		8,972422363146445E-001	1,155390615184828E-001
16		3,116843790773270E-001	9,911611362343870E-002
17		1,906302624576313E-001	9,063777520285168E-002
18		4,357657334251885E-001	9,045166327524155E-002
19		7,213276952941472E-001	9,025464088715229E-002
20		1,225239755237458E+000	9,025464088715229E-002
21		8,831333858191499E-001	8,678619684979089E-002
22		8,590543092060035E-001	8,371676832893717E-002
23		1,184570673392177E+000	8,371221053325552E-002
24		6,816746118277152E-001	8,327457797512791E-002
25		6,265000651591075E-001	8,066266875987303E-002
26		4,770561214828175E-001	7,924307789772919E-002
27		5,505924742700778E-001	7,924307789772919E-002
28		6,739585147311480E-001	7,809739779089800E-002
29		1,005613013143483E+000	7,809739779089800E-002
30		1,778390681242000E+000	7,809739779089800E-002
31		2,282592387237838E+000	7,718474680493158E-002
32		4,508702034733846E+000	7,717616428696103E-002
33		5,916546224292753E+000	7,717616428696103E-002
34		1,764789204444895E+001	7,717616428696103E-002
35		1,286219457331480E+001	7,711854135638434E-002
36		2,873649206245838E+000	7,697614984338466E-002
37		1,813149258710625E+000	7,685819967698597E-002
38		3,008103206791899E+000	7,664792608083879E-002
39		4,516227028070119E-001	7,593274765590258E-002
40		3,419478133062244E+000	7,593274765590258E-002
41		6,746283478374131E+000	7,593274765590258E-002
42		1,746722292203659E+001	7,593216001123919E-002
43		1,362879633099961E+000	7,593214855633981E-002
44		1,070426594546311E+000	7,585623555122421E-002
45		2,339528824678965E+000	7,570441224840602E-002
46		7,171436877199548E+000	7,570441224840602E-002
47		4,480272041625279E+000	7,570441224840602E-002
48		3,080843096963437E+000	7,546088140529761E-002
49		1,339772679243167E+000	7,536634411328728E-002
50		5,995917157697835E+000	7,536634411328728E-002
51		3,310898080488847E+000	7,466559802490812E-002
52		4,034117684317435E+000	7,466559802490812E-002
53		2,757576274085942E+000	7,466086941827466E-002
54		1,909787689683400E+000	7,455390712804401E-002
55		7,318004021835593E+000	7,455382645990068E-002
56		1,353617812758100E+001	7,455228875550503E-002
57		3,083181095574522E+000	7,441903795861200E-002
58		1,671545500444673E+000	7,429513753230822E-002
59		5,787689578293694E-001	7,398313914970438E-002
60		2,275970057583969E+000	7,398313914970438E-002
61		1,193694385906572E+000	7,374920225444216E-002
62		3,631042672461930E+000	7,374920225444216E-002
63		1,880298396177288E+001	7,352362257497301E-002
64		8,056841977634955E+000	7,352362257497301E-002
65		9,271281729081045E+000	7,343785256637402E-002
66		3,905242040361985E+000	7,343785256637402E-002
67		1,222062456891602E+001	7,343785256637402E-002
68		3,188520871201004E+001	7,343785256637402E-002
69		5,265212640590870E+000	7,336233929464871E-002
70		1,709161670007667E+001	7,336233929464871E-002
71		6,487565387958879E+000	7,336233929464871E-002
72		9,196246308188229E+001	7,308328867265081E-002
73		1,285551832032832E+001	7,304669985569363E-002
74		1,147127911006308E+001	7,304252806279930E-002
75		2,627005043136323E+000	7,304067980557491E-002
76		5,858455341670798E+000	7,302770629513899E-002
77		1,430612296424337E+000	7,302011411152762E-002
78		3,440040848539624E+000	7,302007393038890E-002
79		9,132065022816123E-001	7,257263649681299E-002
80		1,017870930969113E+000	7,257263649681299E-002
81		1,967681716485016E+000	7,252561603991452E-002
82		1,802276006079820E+000	7,240617156434638E-002
83		1,640403986048116E+000	7,240617156434638E-002
84		5,171166103136985E+000	7,240617156434638E-002
85		3,033776309690742E+000	7,215520274721167E-002
86		6,187510130702153E+000	7,207530744105740E-002
87		3,228637214922176E+000	7,198648055575237E-002
88		4,088911864071011E+000	7,197427143788372E-002
89		1,297525407482595E+000	7,184342140717018E-002
90		4,641159257968959E+000	7,184342140717018E-002
91		1,720566734140919E+001	7,184112208531450E-002
92		1,544737501187797E+000	7,184025982488368E-002
93		5,583102025119702E-001	7,088479141167899E-002
94		5,897966013273599E-001	7,020726392694004E-002
95		5,646804105163765E+000	7,001261082308190E-002
96		2,010668196552842E+000	6,977464393294765E-002
97		4,729861890114229E-001	6,776232273080786E-002
98		5,383400177165890E-001	6,715157343290339E-002
99		4,257011405154641E-001	6,623256621763682E-002
100		1,841294629644831E-001	6,197718992706917E-002
101		1,086368219448762E+000	6,197718992706917E-002
102		1,382520201219906E-001	5,978579535162427E-002
103		5,266741384484128E-001	5,875616465788894E-002
104		7,624573812280285E-001	5,875616465788894E-002
105		5,489076250252474E-001	5,751215129437552E-002
106		1,993314194796933E+000	5,659641793519080E-002
107		2,780364202977545E+000	5,659641793519080E-002
108		1,177095083777312E+000	5,659599328930050E-002
109		1,701825035985524E+000	5,555793281077780E-002
110		1,264836590164303E+000	5,555701359466148E-002
111		8,390726202177572E-001	5,537556082819420E-002
112		3,741405031658465E+000	5,537556082819420E-002
113		2,125405671202493E+000	5,537556082819420E-002
114		1,521999846093506E+000	5,513162527567913E-002
115		5,467352999974127E-001	5,510863309461495E-002
116		3,078937252889592E+000	5,510863309461495E-002
117		3,369755516714267E-001	5,489820941767895E-002
118		4,612157406049553E+000	5,489820941767895E-002
119		1,475572837210238E+000	5,484845226220950E-002
120		4,412139524660232E+000	5,456936494248463E-002
121		5,852362929660099E-001	5,455357867581743E-002
122		8,443418090534123E-001	5,455357867581743E-002
123		3,673501383454571E+000	5,451099414023965E-002
124		2,007611113408389E+000	5,450962060271024E-002
125		1,806008115014698E+000	5,446226824485424E-002
126		9,557078047984005E-001	5,438352295670616E-002
127		1,070927960640671E+000	5,431386415330083E-002
128		2,028570233277672E+000	5,421647872284908E-002
129		1,635361969802164E+000	5,419497969045345E-002
130		1,299496442443136E+000	5,414154383565186E-002
131		1,788292796890913E-001	5,139669798488138E-002
132		7,765344525752403E-001	5,136000991739335E-002
133		8,854964968199514E-001	5,136000991739335E-002
134		7,371724981730133E-001	5,070238694057190E-002
135		6,747474298272166E-001	5,068217278688699E-002
136		2,032199033843562E+000	5,036470018996782E-002
137		1,801525736086660E+000	5,036470018996782E-002
138		2,363531765914105E+000	5,036470018996782E-002
139		1,450547849994930E+000	5,036188986369758E-002
140		2,151269430596356E+000	5,019392449273823E-002
141		1,901335688230631E+000	5,019392449273823E-002
142		8,550910423489740E-001	5,014211796733777E-002
143		2,241424715216987E+000	5,002810669744633E-002
144		1,825191103820272E+000	5,002810669744633E-002
145		1,539922922752678E+000	4,990232101792282E-002
146		7,505569409137107E-001	4,951770347268833E-002
147		1,323213667777454E+000	4,919483326615526E-002
148		2,213635416995457E+000	4,919483326615526E-002
149		3,430991003708623E-001	4,828127151162399E-002
150		1,829345638633275E+000	4,762962644477910E-002
151		1,252564344967571E+000	4,756658017159930E-002
152		2,151157250351507E+000	4,756658017159930E-002
153		1,633120078439253E+000	4,755666825709966E-002
154		3,406823139523348E+000	4,752230832191564E-002
155		6,945089145676614E-001	4,730538553824484E-002
156		2,767522780917604E+000	4,730538553824484E-002
157		1,069611239039167E+000	4,730538553824484E-002
158		8,844151465934227E-001	4,730538553824484E-002
159		9,264456604665355E+000	4,730538553824484E-002
160		4,752991615589906E+001	4,718025861529159E-002
161		2,442225676332367E+000	4,717986994417059E-002
162		6,118908944124631E+000	4,713911134108947E-002
163		2,084183296382784E+000	4,713911134108947E-002
164		4,329960414486984E+000	4,713911134108947E-002
165		1,053166537821072E+000	4,712940437238625E-002
166		3,504232870725486E+000	4,712940437238625E-002
167		1,509126295587745E+000	4,703527485077257E-002
168		2,503580483206183E+000	4,698946568418873E-002
169		7,056691325541877E-001	4,698730142379680E-002
170		2,003466431497652E-001	4,561856735856860E-002
171		1,206406796300471E-001	4,086703102929148E-002
172		1,541084180362613E-001	3,625657446283824E-002
173		1,456619304172357E-001	3,460234019002166E-002
174		1,589228885457015E-001	3,199337942160458E-002
175		6,027425868481481E-002	2,822192038499735E-002
176		9,779294601861405E-002	2,822192038499735E-002
177		8,640759749803357E-001	2,714415068939031E-002
178		2,212946530530409E-001	2,603272594638556E-002
179		1,319956702492018E-001	2,534984532103498E-002
180		1,913527422311207E-001	2,534984532103498E-002
181		2,569012735044994E-001	2,534984532103498E-002
182		1,118765202200639E-001	2,507737770861692E-002
183		4,210551680405817E-001	2,507047465361103E-002
184		3,031423491289679E-001	2,506338903499434E-002
185		3,023408517966469E-001	2,506338903499434E-002
186		1,433354917219566E-001	2,370810920180697E-002
187		1,025875578393682E-001	2,359045881462589E-002
188		9,826622130622746E-001	2,332307517160803E-002
189		8,387550973735091E-001	2,331889317408785E-002
190		6,889803559186322E-002	2,212612328698244E-002
191		1,907851320390396E-001	2,212612328698244E-002
192		5,102428799684688E-001	2,192874292697978E-002
193		5,816976021571723E-001	2,188642213984922E-002
194		2,108150067121475E-001	2,173031564333707E-002
195		8,584333420636027E-002	2,141177403867358E-002
196		1,514408410018725E-001	2,132056830950312E-002
197		1,908841153685993E-001	2,130971799776776E-002
198		1,890291538758205E-001	2,130971799776776E-002
199		3,804132581951982E-001	2,116529346434181E-002
200		5,909886981068089E-001	2,116529346434181E-002
201		1,838185359565053E+000	2,115905432489936E-002
202		2,800267029356762E-001	2,108691507630008E-002
203		3,555112969915663E-001	2,108691507630008E-002
204		2,385475446288943E-001	2,108691507630008E-002
205		2,893690602161926E+000	2,108691507630008E-002
206		2,117531609131837E+000	2,108691507630008E-002
207		1,412052311615113E+000	2,108691507630008E-002
208		1,240966207070846E+000	2,108689360342586E-002
209		2,229410767420461E+000	2,051094219952750E-002
210		1,425891076909685E+000	2,050396215171370E-002
211		8,490617114757705E-001	2,045086275386748E-002
212		5,954373313114582E+000	2,041630917507146E-002
213		3,917023729593501E-001	2,026465430054654E-002
214		2,613844666294666E-001	2,022485001075032E-002
215		3,862112936659794E-001	2,018590688374018E-002
216		1,333057428201414E+000	2,017190910552559E-002
217		1,033515322162759E+000	2,013484504433621E-002
218		4,432187525414316E-001	2,004157215507256E-002
219		2,657946813847431E-001	1,971863812690793E-002
220		4,471047329234160E-001	1,971863812690793E-002
221		2,773350381142245E-001	1,971863812690793E-002
222		1,996994854918749E-001	1,954459396438532E-002
223		2,833002418692408E-001	1,921614268191683E-002
224		4,432264328588301E-001	1,921614268191683E-002
225		2,722875317098262E+000	1,921614268191683E-002
226		3,384046530859199E-001	1,905185216942156E-002
227		2,232034451270700E+000	1,905185216942156E-002
228		1,024459785479320E+000	1,905185216942156E-002
229		9,476669289991030E-001	1,905185216942156E-002
230		1,353318698686029E+000	1,896859115163048E-002
231		8,559073644648935E+000	1,896289408384828E-002
232		4,953503461851553E+000	1,896289408384828E-002
233		2,549713723676680E+000	1,895987048800156E-002
234		1,006488670010183E+000	1,887453506631297E-002
235		3,512949875318112E+000	1,887453506631297E-002
236		5,362046019714788E+000	1,887453506631297E-002
237		1,575939336188573E+000	1,887453506631297E-002
238		4,504455055101410E+000	1,887453506631297E-002
239		1,467616777674404E+001	1,887453506631297E-002
240		1,358621804543623E+000	1,887453506631297E-002
241		5,369173419563759E-001	1,887431019062151E-002
242		3,503953192829059E+000	1,887139778025707E-002
243		3,562584696883761E+000	1,887139778025707E-002
244		8,257931816399542E-001	1,869071964645327E-002
245		9,567732773430241E-001	1,869049354979077E-002
246		9,025034201563299E-001	1,867976138448526E-002
247		6,645392694340509E-001	1,867096156186810E-002
248		8,787264504665394E-001	1,855964829177955E-002
249		8,056166409060062E-001	1,854512996046073E-002
250		4,721364445829306E-001	1,854512996046073E-002
251		2,598976294476790E+000	1,849451730242530E-002
252		8,660591310290831E+000	1,847296841721974E-002
253		2,165262054514730E+000	1,847251962963796E-002
254		1,170217358569968E+000	1,846734610597930E-002
255		1,477747248522890E+000	1,846047806589768E-002
256		9,316544644336718E-001	1,846047806589768E-002
257		3,665958183516240E-001	1,839024791902449E-002
258		1,627168521151860E+000	1,839024791902449E-002
259		1,548356295833249E+000	1,839023231230939E-002
260		4,154779757313027E-001	1,836968883714910E-002
261		5,757669841017632E-001	1,835186196762927E-002
262		5,338377290571618E-001	1,835117361954532E-002
263		1,387163943982297E+000	1,834855969144647E-002
264		1,318234886606039E+000	1,834855969144647E-002
265		8,586253249709164E-001	1,832582719994753E-002
266		2,552212962709596E+000	1,831480443895685E-002
267		3,330319096807327E-001	1,830959059802173E-002
268		2,534424154467589E-001	1,829816265381055E-002
269		9,947755928864692E-001	1,828546005919791E-002
270		1,042489007066447E+000	1,828546005919791E-002
271		1,789693663635075E+000	1,828546005919791E-002
272		1,063815914972324E+000	1,828546005919791E-002
273		2,645980167194596E+000	1,827628400437964E-002
274		4,454077342899552E-001	1,813383571932110E-002
275		1,078051098098821E+000	1,813383571932110E-002
276		3,681494838888307E-001	1,812843090475637E-002
277		2,557409560321431E-001	1,806329354437239E-002
278		3,723978697045394E-001	1,806329354437239E-002
