Method: COCG
SLAE Number: 3
Threads: 12
Smoothing: NoSmoothing
Total time: 2498551 ms
Total iterations: 8733

End iteration: 8733 		 ||f - Ax^j|| / ||r^0||: 9,232210094122667E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		8,851667267077258E-001	9,999999999999997E-001
2		3,681250326383801E-001	3,681250326383807E-001
3		6,752594680400443E-001	3,681250326383804E-001
4		4,729485332533330E-001	4,729485332533328E-001
5		3,490903007415149E-001	4,729485332533328E-001
6		7,692852686899490E-001	7,692852686899487E-001
7		6,204699030761588E-001	7,692852686899495E-001
8		5,018042745956466E-001	5,018042745956464E-001
9		2,450552997125117E-001	5,018042745956478E-001
10		2,335881572902567E-001	2,335881572902564E-001
11		5,348673154586646E-001	2,335881572902566E-001
12		7,032481152774535E-001	7,032481152774535E-001
13		6,115159173472940E-001	7,032481152774537E-001
14		4,139047408626041E-001	4,139047408626036E-001
15		8,421388100514873E-001	4,139047408626041E-001
16		3,165340274310472E-001	3,165340274310472E-001
17		1,969757781976421E-001	3,165340274310471E-001
18		4,498997135405298E-001	4,498997135405289E-001
19		6,303635699956253E-001	4,498997135405295E-001
20		1,139000682850085E+000	1,139000682850084E+000
21		8,362376405372773E-001	1,139000682850081E+000
22		8,411040389784572E-001	8,411040389784575E-001
23		1,119588521654711E+000	8,411040389784575E-001
24		5,095171539044094E-001	5,095171539044088E-001
25		4,882475093162102E-001	5,095171539044089E-001
26		3,916105384905778E-001	3,916105384905786E-001
27		3,812213294274882E-001	3,916105384905785E-001
28		4,839105029861663E-001	4,839105029861661E-001
29		6,285172571653577E-001	4,839105029861658E-001
30		1,168454385154268E+000	1,168454385154267E+000
31		1,207982507123651E+000	1,168454385154266E+000
32		1,580560849181005E+000	1,580560849181005E+000
33		3,832626720740447E+000	1,580560849181004E+000
34		2,134886603869816E+001	2,134886603869811E+001
35		3,075666906763539E+000	2,134886603869813E+001
36		8,216080541944600E-001	8,216080541944604E-001
37		6,189124066866063E-001	8,216080541944605E-001
38		1,397331633827108E+000	1,397331633827113E+000
39		3,079439994456286E-001	1,397331633827110E+000
40		2,017440753288150E+000	2,017440753288148E+000
41		1,967550497277840E+000	2,017440753288147E+000
42		1,241454335846209E+000	1,241454335846207E+000
43		1,764943838311463E+000	1,241454335846208E+000
44		4,773351317324254E-001	4,773351317324253E-001
45		4,241462740456622E-001	4,773351317324250E-001
46		9,377578529087728E-002	9,377578529087729E-002
47		3,184076064034611E-001	9,377578529087698E-002
48		7,433200494485980E-001	7,433200494485965E-001
49		4,902365913261601E-001	7,433200494485965E-001
50		2,066682185280683E+000	2,066682185280684E+000
51		1,141252067434958E+000	2,066682185280684E+000
52		2,637897460502113E+000	2,637897460502113E+000
53		6,945266573207914E-001	2,637897460502098E+000
54		4,907567355021428E-001	4,907567355021367E-001
55		6,248881245311171E-001	4,907567355021419E-001
56		2,822393546455455E+000	2,822393546455449E+000
57		5,543907648734374E-001	2,822393546455458E+000
58		1,175732338145361E+000	1,175732338145364E+000
59		6,694711029408359E-001	1,175732338145365E+000
60		7,555755647116914E-001	7,555755647116914E-001
61		1,467002175109031E+000	7,555755647116857E-001
62		2,249171246952379E+000	2,249171246952384E+000
63		6,671223466935358E+000	2,249171246952384E+000
64		1,534298510624095E+000	1,534298510624093E+000
65		2,702473629113044E+000	1,534298510624066E+000
66		9,115576508726960E-001	9,115576508726928E-001
67		4,375413793918666E+000	9,115576508727036E-001
68		2,327486788361526E+000	2,327486788361516E+000
69		4,837742274764481E+000	2,327486788361519E+000
70		1,905657943831546E+000	1,905657943831547E+000
71		2,496548172650513E+000	1,905657943831540E+000
72		1,220318660477404E+000	1,220318660477406E+000
73		1,764168879900072E+000	1,220318660477405E+000
74		1,239049115984122E+000	1,239049115984123E+000
75		2,256908167982185E+000	1,239049115984120E+000
76		8,022059700934542E-001	8,022059700934553E-001
77		9,566718497961021E-001	8,022059700934523E-001
78		3,531259551912633E-001	3,531259551912633E-001
79		5,532699186258919E-001	3,531259551912633E-001
80		7,288497480989850E-001	7,288497480989842E-001
81		1,331417450649172E+000	7,288497480989815E-001
82		2,207708686680352E+000	2,207708686680351E+000
83		1,516449619469563E+000	2,207708686680357E+000
84		5,291810943466743E-001	5,291810943466739E-001
85		3,573231047402285E-001	5,291810943466762E-001
86		3,232783486905143E-001	3,232783486905145E-001
87		5,401248930722717E-001	3,232783486905145E-001
88		1,062980811039370E+000	1,062980811039370E+000
