Method: COCG
SLAE Number: 2
Threads: 1
Smoothing: NoSmoothing
Total time: 87343 ms
Total iterations: 1321

End iteration: 1321 		 ||f - Ax^j|| / ||r^0||: 9,79335333766621E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		7,755598375485189E-001	1,000000000000000E+000
2		2,874283918882095E-001	2,874283918882095E-001
3		4,438053320356961E-001	2,874283918882095E-001
4		2,856923262226296E-001	2,856923262226296E-001
5		4,843119217275360E-001	2,856923262226296E-001
6		5,695214167922309E-001	5,695214167922309E-001
7		2,171222695097621E-001	5,695214167922309E-001
8		6,577788736939989E-001	6,577788736939989E-001
9		2,812346751805470E-001	6,577788736939989E-001
10		2,237411983304834E-001	2,237411983304834E-001
11		2,987893807009114E-001	2,237411983304834E-001
12		1,588375520982025E-001	1,588375520982025E-001
13		1,956188261920144E-001	1,588375520982025E-001
14		3,065676364412576E+000	3,065676364412576E+000
15		2,216906379155044E-001	3,065676364412576E+000
16		1,386035076976049E-001	1,386035076976049E-001
17		2,859392464450821E-001	1,386035076976049E-001
18		2,157085738287479E-001	2,157085738287479E-001
19		9,877542008093362E-002	2,157085738287479E-001
20		3,350944906424282E-001	3,350944906424282E-001
21		6,526547658601695E-002	3,350944906424282E-001
22		2,234173654937475E-001	2,234173654937475E-001
23		3,567662607622572E-001	2,234173654937475E-001
24		2,713181560802114E-001	2,713181560802114E-001
25		6,541897057937393E-001	2,713181560802114E-001
26		2,785236622456529E-001	2,785236622456529E-001
27		3,387578160751849E-001	2,785236622456529E-001
28		2,550746704129248E-001	2,550746704129248E-001
29		2,192707946587801E-001	2,550746704129248E-001
30		3,005033136363797E-001	3,005033136363797E-001
31		1,691219417633451E-001	3,005033136363797E-001
32		4,872735218142891E-001	4,872735218142891E-001
33		3,052417844504559E-001	4,872735218142891E-001
34		3,725355528045342E-001	3,725355528045342E-001
35		4,638576200451286E-001	3,725355528045342E-001
36		1,218079809668297E-001	1,218079809668297E-001
37		5,176044961622248E-001	1,218079809668297E-001
38		2,157509045039953E-001	2,157509045039953E-001
39		3,124707647019395E-001	2,157509045039953E-001
40		3,333442020950450E-001	3,333442020950450E-001
41		5,864016451153712E-001	3,333442020950450E-001
42		4,188082094105731E-001	4,188082094105731E-001
43		6,800788757052114E-001	4,188082094105731E-001
44		3,010485086246929E+000	3,010485086246929E+000
45		5,303075722113567E+000	3,010485086246929E+000
46		2,479775827338217E-001	2,479775827338217E-001
47		1,248692114957953E-001	2,479775827338217E-001
48		1,195790053194936E-001	1,195790053194936E-001
49		1,296429185257595E-001	1,195790053194936E-001
50		1,539006584693369E-001	1,539006584693369E-001
51		1,745508822961317E-001	1,539006584693369E-001
52		2,357624822811933E-001	2,357624822811933E-001
53		1,130082245153124E-001	2,357624822811933E-001
54		1,097613263778481E-001	1,097613263778481E-001
55		1,274155681485890E-001	1,097613263778481E-001
56		1,365273920719747E-001	1,365273920719747E-001
57		9,899759734031030E-002	1,365273920719747E-001
58		1,758015651649716E-001	1,758015651649716E-001
59		2,147253442806782E-001	1,758015651649716E-001
60		1,031405624431425E-001	1,031405624431425E-001
61		3,919310268159628E-001	1,031405624431425E-001
62		1,799047839498237E-001	1,799047839498237E-001
63		8,907383573741266E-002	1,799047839498237E-001
64		1,973956333003594E-001	1,973956333003594E-001
65		1,567406977252958E-001	1,973956333003594E-001
66		6,763005673870520E-002	6,763005673870520E-002
67		6,533263732843470E-002	6,763005673870520E-002
68		1,831964096709720E-001	1,831964096709720E-001
69		4,294516343999634E-001	1,831964096709720E-001
70		9,285861078775788E-002	9,285861078775788E-002
