Method: ComplexLocalOptimalScheme
SLAE Number: 4
Threads: 12
Smoothing: ResidualSmoothing
Total time: 4309220 ms
Total iterations: 6512

End iteration: 6512 		 ||f - Ax^j|| / ||r^0||: 9,941204812826545E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		7,549651519898370E-001	7,513107650493444E-001
2		3,527509780327479E-001	3,404587332284264E-001
3		2,940358648886952E-001	2,940358648886949E-001
4		3,653127391167146E-001	2,617633088581577E-001
5		1,937860889547414E-001	1,817369806754476E-001
6		1,783895529925595E-001	1,741118521136625E-001
7		2,268862644643958E-001	1,733039987748544E-001
8		2,653633902482291E-001	1,726201761156824E-001
9		1,611700238258014E-001	1,342968512802963E-001
10		1,406791812120626E-001	1,164551480967683E-001
11		1,246797601967072E-001	1,134269886408975E-001
12		1,092930233045003E-001	1,069639826395670E-001
13		1,169043241863567E-001	1,062850980341918E-001
14		1,026395580457408E-001	9,531471387478202E-002
15		8,869802677580672E-002	8,862042470625212E-002
16		2,940369206025741E-001	8,862042470625198E-002
17		1,068305358385729E-001	7,727151404493718E-002
18		7,983042361114033E-002	7,120424468139612E-002
19		6,707919587051288E-002	6,407321898410843E-002
20		6,089649972542996E-002	5,996097415419130E-002
21		9,354872732002831E-002	5,996097415419133E-002
22		1,004501808863588E-001	5,996097415419128E-002
23		1,086427244546231E-001	5,996097415419126E-002
24		2,630849153199459E-001	5,996097415419128E-002
25		1,636074804934292E-001	5,980081091756204E-002
26		2,242352324090438E-001	5,951241954822887E-002
27		1,316042628778350E-001	5,446866594713091E-002
28		8,575211524990753E-002	4,997873186724548E-002
29		2,497223304682315E-001	4,950407770096562E-002
30		6,068110499399849E-002	4,658691376636098E-002
31		1,217876940818138E-001	4,658691376636085E-002
32		2,552906228386137E-001	4,613372181275992E-002
33		5,126297266525082E-002	4,480091944874141E-002
34		8,016713755895126E-002	4,480091944874143E-002
35		1,660814828493227E-001	4,480091944874143E-002
36		3,340222048528901E-001	4,406391754148153E-002
37		2,768678221384162E-001	4,320720816511393E-002
38		3,515245348036261E-001	4,280517191371896E-002
39		3,063866410933362E-001	4,249433146767752E-002
40		1,038692703870053E-001	3,969582103768363E-002
41		3,099510107751269E-001	3,969582103768361E-002
42		4,630174086198122E-001	3,969582103768374E-002
43		5,601131988023511E-001	3,732426079071831E-002
44		2,329956821960295E-001	3,515743126243890E-002
45		1,668237526073037E+000	3,490898878105098E-002
46		2,303028407343996E+000	3,434982689868894E-002
47		1,899688609819036E-001	3,429446832076630E-002
48		2,159818245067164E-001	3,249045132333599E-002
49		6,332166589023579E-002	3,087392759632140E-002
50		5,233803938475511E-002	2,862783402127405E-002
51		8,574794548998714E-002	2,805587043735345E-002
52		4,062965053865014E-002	2,775443808707040E-002
53		1,338917346788995E-001	2,769073135383802E-002
54		1,871278508304020E-001	2,769073135383803E-002
55		1,003244329705483E-001	2,729970237609566E-002
56		7,757162439446573E-002	2,729970237609564E-002
57		3,721048618218267E-001	2,707113145526703E-002
58		4,543282268447440E-001	2,707113145526700E-002
59		1,445968515692618E-001	2,506303123673665E-002
60		7,601599896575482E-002	2,449802376135626E-002
61		6,526973773164639E-002	2,401171239143235E-002
62		7,713867683163105E-002	2,262924876658154E-002
63		4,309910624021907E-002	2,257967898988535E-002
64		2,560256037076309E-002	2,158203744759068E-002
65		6,109691311432527E-002	2,103711720171769E-002
66		7,586443221558983E-002	2,021200398918141E-002
67		2,271465761482806E-002	1,870097682350540E-002
68		2,998173437137128E-002	1,824500652695369E-002
69		3,767186138412374E-002	1,821703179159527E-002
70		3,295210838895613E-002	1,775357570440755E-002
71		2,704677465904491E-002	1,774466898897920E-002
72		4,434014446132139E-002	1,774466898897916E-002
73		1,396344089766517E-001	1,774466898897920E-002
74		2,259653597128859E-002	1,750220260539933E-002
75		2,406598859620230E-002	1,745052119072248E-002
76		3,485959218298072E-002	1,744986184059680E-002
77		4,125017656888980E-002	1,744986184059691E-002
78		1,943900546414601E-001	1,744859803306398E-002
79		4,309641913305376E-001	1,743438955017725E-002
80		5,498262843578407E-002	1,743438955017725E-002
81		6,996424144688634E-002	1,743438955017735E-002
82		6,048094313869760E-002	1,743438955017728E-002
83		9,162925207773244E-002	1,738143150122989E-002
84		4,200686781441638E-002	1,732087149543796E-002
85		4,166739963918169E-002	1,724313398655888E-002
86		3,365923680017329E-002	1,704290508462766E-002
87		3,333835256973280E-002	1,703123439786325E-002
88		6,628712641925910E-002	1,703123439786325E-002
89		5,126735293623807E-002	1,703123439786327E-002
90		4,497260252134340E-002	1,702975510936685E-002
91		6,701646344714948E-002	1,702647919644137E-002
92		8,833470222446292E-002	1,702647919644137E-002
93		2,091738785918730E-001	1,702647919644136E-002
94		2,273014031263831E-001	1,687757590972545E-002
95		1,774368854004937E-001	1,686958097010327E-002
96		1,038647375256130E-001	1,655753110941231E-002
97		1,393684301933293E-001	1,650077070181540E-002
98		3,297699489117885E-001	1,650077070181543E-002
99		1,266231943964644E-001	1,645701457980359E-002
100		1,158341043202352E-001	1,592855371197745E-002
101		1,333978390883086E-001	1,574650175366967E-002
102		2,878791433983015E-001	1,574650175366967E-002
103		2,440154176199417E-001	1,545175514650070E-002
104		6,164758440310301E-002	1,499955626836998E-002
105		3,907665678066907E-002	1,418348268683289E-002
106		1,154011291174073E-001	1,414900046320358E-002
107		3,382964849221309E-002	1,376666363004965E-002
108		7,863958584357399E-002	1,359506548835921E-002
109		4,185284821399288E-001	1,359506548835921E-002
110		6,554041217231427E-002	1,359506548835920E-002
111		1,288986967018863E-001	1,359506548835921E-002
112		6,290761120081027E-002	1,359506548835920E-002
113		2,346811234462122E-001	1,359506548835922E-002
114		2,096673708251205E+000	1,350024238488521E-002
115		1,693196855619626E-001	1,350024238488532E-002
116		1,833817909066274E-001	1,350024238488532E-002
117		1,267183114687530E-001	1,350024238488533E-002
118		4,096189899233196E-002	1,350024238488528E-002
119		6,505756133257447E-002	1,350024238488532E-002
120		5,167870420242943E-002	1,343902438838316E-002
121		2,383288690536339E-002	1,296947885847112E-002
122		2,428892792350173E-002	1,236340910853203E-002
123		1,635233541880144E-002	1,227022858620523E-002
124		1,908209554323400E-002	1,227022858620525E-002
125		2,781746706569525E-002	1,227022858620526E-002
126		3,827419797031358E-002	1,227022858620523E-002
127		5,871716586858867E-002	1,225585326330124E-002
128		2,208616201352787E-002	1,223687876280555E-002
129		2,292902958764828E-002	1,215525543072338E-002
130		8,076098717811697E-002	1,213946389116547E-002
131		4,446328924406518E-002	1,189036767398976E-002
132		5,785123346750594E-002	1,147253635089869E-002
133		2,562927681749151E-002	1,073457256988435E-002
134		2,840044672473013E-002	1,051568937198820E-002
135		1,840923859092140E-002	1,009084096350487E-002
136		1,687563427179726E-002	1,008884967291309E-002
137		1,081348450645473E-002	9,263791906889658E-003
138		1,342238575111000E-002	9,204748511471504E-003
139		2,193850539671563E-002	9,204748511471541E-003
140		1,385465943383923E-002	9,204748511471451E-003
141		2,152320594916317E-002	9,204748511471551E-003
142		3,045578654324721E-002	9,146584459695673E-003
143		1,584196568290026E-002	9,139999794519731E-003
144		1,233387284327551E-002	9,031362151760661E-003
145		1,495033689438368E-002	9,008821648794190E-003
146		3,785096084047181E-002	8,991552033321908E-003
147		7,147862873335986E-002	8,980617894727559E-003
148		4,839064203145971E-002	8,980617894727537E-003
149		4,092520199287274E-002	8,953512372012690E-003
150		7,166978633884878E-002	8,936598195394642E-003
151		4,299267671234685E-002	8,933831944898423E-003
152		7,350019973159812E-002	8,933831944898458E-003
153		1,713866648027137E-002	8,862792940924276E-003
154		3,529965196734793E-002	8,862792940924286E-003
155		1,797976060722074E-002	8,851004049626672E-003
156		1,693277474047274E-002	8,840556623226841E-003
157		6,799847694102862E-002	8,840556623226862E-003
158		2,212046500982552E-002	8,840556623226871E-003
159		3,049200598236173E-002	8,840556623226871E-003
160		3,463370563596779E-002	8,840556623226772E-003
161		4,059408638325175E-002	8,840556623226858E-003
162		1,695352178325414E-002	8,819138470683675E-003
163		1,292354457910953E-001	8,819138470683656E-003
164		4,872621519093739E-002	8,819138470683678E-003
165		3,325427124768855E-001	8,819138470683678E-003
166		1,114596548942677E-001	8,818349924230136E-003
167		7,807955792076907E-002	8,766681252906104E-003
168		6,616094442411577E-002	8,763773043242109E-003
169		1,332910304776018E-001	8,730625813251494E-003
170		6,161308567385118E-002	8,730625813251501E-003
171		1,256567612974385E-001	8,662668088904178E-003
172		5,328252614112761E-002	8,588963333600418E-003
173		3,072802409069834E-002	7,748397141350709E-003
174		3,882249376757027E-002	7,748397141350675E-003
175		6,890392793375370E-002	7,748397141350690E-003
176		3,619051234582930E-002	7,617299747928877E-003
177		2,804810408653613E-002	7,611100599882729E-003
178		2,270821879612255E-002	7,538281111818932E-003
179		1,103895529446083E-001	7,538281111818925E-003
180		1,745797222625419E-001	7,538281111818935E-003
181		1,278966260986412E-001	7,538281111818933E-003
182		3,412609827014575E-002	7,537721194352762E-003
183		3,000614980774855E-002	7,468747462007847E-003
184		6,280741894081013E-002	7,460884970904097E-003
185		2,904049711049200E-002	7,456965481866734E-003
186		6,932162528825772E-002	7,456965481866755E-003
187		1,750935075232087E-001	7,456965481866759E-003
188		1,181778177250588E-001	7,456965481866764E-003
189		2,369081106162975E-001	7,456965481866753E-003
190		6,415283683922725E-002	7,349265533781876E-003
191		4,074864804237024E-002	7,193233310777826E-003
192		3,514546029900415E-002	7,056651960962798E-003
193		3,236962879601840E-002	7,056651960962809E-003
194		8,768160591197655E-002	7,056651960962616E-003
195		3,153047249338680E-002	7,043649824965297E-003
196		2,960546668732146E-002	6,850555031227282E-003
197		4,597251979541424E-002	6,850555031227259E-003
198		2,107492113866646E-002	6,680984300249912E-003
199		4,462834515046120E-002	6,469642873062070E-003
200		2,591042293815329E-002	6,453956512318427E-003
201		1,901639843616031E-002	6,453052116419168E-003
202		3,914414948853075E-002	6,453052116419169E-003
203		1,844697028589932E-002	6,453052116419175E-003
204		1,663806451952922E-002	6,317181304132368E-003
205		1,173407462073342E-002	6,070380501885856E-003
206		9,813186090184545E-003	5,910721656595728E-003
207		1,644250880804692E-002	5,856192194050380E-003
208		1,666275787540324E-002	5,830336191277200E-003
209		1,037561862316911E-002	5,829819903750752E-003
210		2,141022565038247E-002	5,829671623256245E-003
211		1,766199247231577E-002	5,825379612260168E-003
212		1,469567571004978E-002	5,825379612260160E-003
213		6,880438847814550E-002	5,821784428138210E-003
214		3,902368167847235E-002	5,821784428138205E-003
215		3,735542798173609E-002	5,821784428138208E-003
216		1,452615146297772E-001	5,821784428138204E-003
217		6,644413613635221E-002	5,821784428138192E-003
218		1,261785186620970E-001	5,814702276870878E-003
219		1,098882213109520E-001	5,814702276870877E-003
220		1,347681135900463E-001	5,814702276870853E-003
221		5,555380871627336E-002	5,790077224749954E-003
222		4,863568608233561E-002	5,723424803765029E-003
223		2,554417820811292E-001	5,723424803765034E-003
224		7,544131775859246E-002	5,685501730259812E-003
225		4,127660892558847E-002	5,685284076555407E-003
226		1,441821729150676E-002	5,556001461266124E-003
227		2,772802523956787E-002	5,126845138603143E-003
228		7,766666925340235E-002	5,126845138603141E-003
229		5,371359541717012E-003	4,221084210822517E-003
230		1,035560964981730E-002	4,052895448505177E-003
231		6,062564458104562E-003	4,052895448505191E-003
232		1,744836187738716E-002	4,052895448505166E-003
233		1,149661694323746E-002	4,018837558237559E-003
234		1,862192343697226E-002	4,018837558237566E-003
235		1,327249863585482E-002	3,626573795005137E-003
236		7,978054869878981E-003	3,590838883475004E-003
237		1,908371409898719E-002	3,590838883475001E-003
238		5,503984734616312E-002	3,581326609109909E-003
239		5,428546973114245E-002	3,581326609109896E-003
240		2,852666744384685E-002	3,515338905179553E-003
241		2,011450536100732E-002	3,464918033146227E-003
242		2,832339570637976E-002	3,429856085881821E-003
243		2,379682528700151E-002	3,380064332035020E-003
244		1,572221850002891E-002	3,370876002617250E-003
245		2,253832062205414E-002	3,333938714341495E-003
246		8,905481801683392E-002	3,333938714341499E-003
247		6,257600517030378E-002	3,325154054864166E-003
248		1,959880229258278E-002	3,279265476977488E-003
249		8,152560202941318E-002	3,275585877645705E-003
250		3,570915091149789E-002	3,273312579765070E-003
251		1,063821090433355E-002	3,262751267877895E-003
252		3,195006749031254E-002	3,262751267877879E-003
253		3,264902744405807E-002	3,247275017732503E-003
254		2,925949318507876E-002	3,247178265840533E-003
255		1,710722374758189E-002	3,210974209005492E-003
256		2,331939234324412E-002	3,174331342724923E-003
257		1,887384529951844E-002	3,117670599361573E-003
258		1,012218842184017E-002	3,086929297686306E-003
259		2,801657868730540E-002	3,078371491309441E-003
260		5,692670135903535E-002	3,074332155608391E-003
261		1,779084681655941E-002	3,071562429487571E-003
262		1,075665070038556E-001	3,071562429487567E-003
263		2,228066532548885E-002	3,071562429487549E-003
264		1,244910053346816E-001	3,071562429487576E-003
265		2,679253552459323E-002	3,008032432386868E-003
266		1,502780334319901E-002	3,008032432386866E-003
267		9,417184917964141E-002	3,002920543700308E-003
