Method: COCG
SLAE Number: 1
Threads: 4
Smoothing: NoSmoothing
Total time: 8587 ms
Total iterations: 644

End iteration: 645 		 ||f - Ax^j|| / ||r^0||: 7,31095893609009E-06

Iteration	Residual		SmoothedResidual
195		3,875364685828779E-003	3,781720072709492E-003
196		1,860476764108778E-002	1,860476764108780E-002
197		3,444839839818674E-003	1,860476764108779E-002
198		2,619096684341956E-003	2,619096684341954E-003
199		4,120110591590106E-003	2,619096684341955E-003
200		3,583756808620498E-003	3,583756808620491E-003
201		1,224037516969305E-003	3,583756808620495E-003
202		1,258096052216479E-003	1,258096052216478E-003
203		1,639903732354612E-003	1,258096052216477E-003
204		1,031762170372668E-003	1,031762170372670E-003
205		6,614461162876972E-004	1,031762170372669E-003
206		3,867839289137910E-003	3,867839289137904E-003
207		8,129304880402754E-004	3,867839289137908E-003
208		7,574685751812720E-004	7,574685751812724E-004
209		1,722752303821663E-003	7,574685751812725E-004
210		2,189232980819518E-003	2,189232980819519E-003
211		1,150160622384636E-003	2,189232980819519E-003
212		1,217808726624353E-003	1,217808726624356E-003
213		3,855748661574235E-003	1,217808726624353E-003
214		1,375836252156424E-003	1,375836252156424E-003
215		2,209432198221533E-003	1,375836252156423E-003
216		2,057160690723989E-003	2,057160690723989E-003
217		2,048992204372697E-003	2,057160690723989E-003
218		4,586762563459433E-003	4,586762563459433E-003
219		4,174746738958728E-003	4,586762563459434E-003
220		1,840225595891956E-003	1,840225595891956E-003
221		6,413084209177068E-003	1,840225595891956E-003
222		2,993658969210892E-003	2,993658969210892E-003
223		3,780075354740764E-003	2,993658969210892E-003
224		1,367630222237037E-003	1,367630222237037E-003
225		4,037830943934291E-003	1,367630222237037E-003
226		1,242998194105618E-003	1,242998194105619E-003
227		1,096362726202491E-002	1,242998194105619E-003
228		3,356639475117344E-003	3,356639475117345E-003
229		1,081772901854074E-003	3,356639475117348E-003
230		7,914372957721992E-004	7,914372957721994E-004
231		7,822685765385511E-003	7,914372957722010E-004
232		1,098719623270638E-003	1,098719623270639E-003
233		1,533263181614241E-003	1,098719623270637E-003
234		2,136755168162264E-003	2,136755168162263E-003
235		1,444597839672748E-003	2,136755168162268E-003
236		5,765577350110041E-004	5,765577350110040E-004
237		1,398185913712397E-003	5,765577350110042E-004
238		5,321731962766070E-004	5,321731962766070E-004
239		8,823322959454980E-004	5,321731962766069E-004
240		5,012510116016668E-004	5,012510116016664E-004
241		4,099017910556759E-004	5,012510116016664E-004
242		6,638775483585106E-004	6,638775483585096E-004
243		8,121269002596548E-004	6,638775483585107E-004
244		6,017510764845944E-004	6,017510764845945E-004
245		3,882121303295163E-004	6,017510764845938E-004
246		3,304364912549879E-004	3,304364912549879E-004
247		7,644309192177553E-004	3,304364912549881E-004
248		5,765247901496824E-004	5,765247901496824E-004
249		5,903352703347410E-004	5,765247901496823E-004
250		7,537828359621566E-004	7,537828359621566E-004
251		3,760440573455533E-003	7,537828359621565E-004
252		2,184809791591147E-003	2,184809791591149E-003
253		1,942141485430558E-003	2,184809791591149E-003
254		2,250523390873338E-003	2,250523390873338E-003
255		2,803311617880904E-003	2,250523390873338E-003
256		1,223813305936001E-003	1,223813305936000E-003
257		2,487756485030292E-003	1,223813305935999E-003
258		9,861353536796866E-004	9,861353536796866E-004
259		6,154606547721522E-004	9,861353536796864E-004
260		7,719965861268010E-004	7,719965861268001E-004
261		8,199450316494887E-004	7,719965861268010E-004
262		4,555067266613549E-004	4,555067266613549E-004
263		3,646165693887196E-004	4,555067266613549E-004
264		4,884432676179497E-004	4,884432676179498E-004
265		5,544064050812036E-004	4,884432676179501E-004
266		4,461200243583473E-004	4,461200243583472E-004
267		2,646397636358233E-004	4,461200243583472E-004
268		1,613867100986146E-004	1,613867100986148E-004
269		2,206482443891334E-004	1,613867100986147E-004
270		3,368532816768965E-004	3,368532816768964E-004
271		3,719436715285192E-004	3,368532816768958E-004
272		1,817709097157286E-004	1,817709097157285E-004
273		3,088107824942792E-004	1,817709097157286E-004
274		1,389980656240339E-004	1,389980656240339E-004
275		2,823496443816320E-004	1,389980656240339E-004
276		2,115954316340015E-004	2,115954316340015E-004
277		2,015547731326076E-004	2,115954316340015E-004
278		3,802591770228440E-004	3,802591770228438E-004
279		1,423475527293967E-004	3,802591770228439E-004
280		4,980893407555197E-004	4,980893407555185E-004
281		1,789525874534561E-004	4,980893407555187E-004
282		1,747576107418794E-004	1,747576107418796E-004
283		7,081607357059277E-005	1,747576107418798E-004
284		8,312804287393763E-005	8,312804287393763E-005
285		9,012018130014251E-005	8,312804287393760E-005
286		2,049763916610421E-004	2,049763916610421E-004
287		3,189288025004928E-004	2,049763916610421E-004
288		4,280274434065513E-004	4,280274434065516E-004
289		1,132486724021248E-004	4,280274434065516E-004
290		1,003005111814380E-004	1,003005111814380E-004
291		1,150287407207905E-004	1,003005111814381E-004
292		1,047360002150576E-004	1,047360002150576E-004
293		6,657174058959607E-005	1,047360002150575E-004
294		1,533898052471986E-004	1,533898052471986E-004
295		9,387020219737199E-004	1,533898052471988E-004
296		1,147771242798420E-004	1,147771242798420E-004
297		7,917153592108682E-005	1,147771242798420E-004
298		3,576444991392233E-004	3,576444991392234E-004
299		4,560848149616468E-004	3,576444991392236E-004
300		3,930396061638271E-004	3,930396061638278E-004
301		7,359114303249815E-004	3,930396061638280E-004
302		2,559104387558589E-004	2,559104387558590E-004
303		3,460780750872091E-004	2,559104387558591E-004
304		3,582322635278715E-004	3,582322635278717E-004
305		5,810977059844544E-004	3,582322635278719E-004
306		5,479759474955676E-004	5,479759474955667E-004
307		5,178756541502250E-004	5,479759474955674E-004
308		2,712919262098533E-003	2,712919262098533E-003
309		1,536743969865482E-003	2,712919262098536E-003
310		5,427533350047976E-003	5,427533350047975E-003
311		1,011325689367312E-003	5,427533350047983E-003
312		3,268016193227070E-004	3,268016193227070E-004
313		3,979572532910563E-004	3,268016193227071E-004
314		4,733072159707948E-004	4,733072159707949E-004
315		2,042617432026361E-004	4,733072159707950E-004
316		7,369458225399279E-004	7,369458225399283E-004
317		8,410008716062309E-004	7,369458225399283E-004
318		5,503732514799217E-004	5,503732514799214E-004
319		1,258445901121789E-003	5,503732514799215E-004
320		1,002506415240958E-003	1,002506415240958E-003
321		2,033714354122930E-003	1,002506415240958E-003
322		8,011088241951770E-004	8,011088241951763E-004
323		2,465275700838085E-003	8,011088241951772E-004
324		4,610495945547737E-003	4,610495945547737E-003
325		9,498993908106474E-003	4,610495945547737E-003
326		1,182082817194918E-002	1,182082817194919E-002
327		2,785415338482125E-003	1,182082817194918E-002
328		1,528678866105383E-003	1,528678866105382E-003
329		1,534273293862927E-003	1,528678866105383E-003
330		2,357651136824913E-003	2,357651136824914E-003
331		2,136781542650340E-003	2,357651136824914E-003
332		1,908088993473498E-003	1,908088993473494E-003
333		2,023958646424317E-003	1,908088993473494E-003
334		2,279099701478310E-003	2,279099701478314E-003
335		1,366005309478966E-003	2,279099701478314E-003
336		2,767357170815946E-003	2,767357170815944E-003
337		1,353172260251326E-003	2,767357170815944E-003
338		9,074305024419466E-004	9,074305024419466E-004
339		1,786026763724463E-003	9,074305024419466E-004
340		2,542521945388857E-003	2,542521945388855E-003
341		1,604806967753010E-003	2,542521945388858E-003
342		2,850302116490606E-003	2,850302116490605E-003
343		4,511075162691586E-003	2,850302116490608E-003
344		6,777207603954688E-003	6,777207603954689E-003
345		6,696477468106069E-003	6,777207603954679E-003
346		3,138989218706068E-003	3,138989218706069E-003
347		3,694466350545829E-003	3,138989218706070E-003
348		4,689486270354050E-003	4,689486270354052E-003
349		2,152632517728970E-003	4,689486270354057E-003
350		1,021968027707168E-003	1,021968027707169E-003
351		1,869066986954397E-003	1,021968027707168E-003
352		3,190342841801347E-003	3,190342841801347E-003
353		3,644630045652898E-003	3,190342841801347E-003
354		1,876140471836712E-003	1,876140471836712E-003
355		1,432107170433766E-003	1,876140471836715E-003
356		6,746235535499948E-004	6,746235535499942E-004
357		8,371037306572142E-004	6,746235535499943E-004
358		1,044677873434016E-003	1,044677873434016E-003
359		5,323179721956528E-004	1,044677873434016E-003
360		8,148971666885528E-004	8,148971666885528E-004
361		3,739956043408997E-004	8,148971666885529E-004
362		3,412596993682527E-004	3,412596993682529E-004
363		4,101813868355943E-004	3,412596993682528E-004
364		3,761091000399429E-004	3,761091000399430E-004
365		4,708864570245735E-004	3,761091000399430E-004
366		8,562063922825256E-004	8,562063922825256E-004
367		8,601022391209037E-004	8,562063922825258E-004
368		1,252968917025628E-003	1,252968917025628E-003
369		7,988428533871472E-004	1,252968917025628E-003
370		1,524701372247891E-003	1,524701372247890E-003
371		7,574297612284994E-004	1,524701372247890E-003
372		1,561610506877995E-003	1,561610506877993E-003
373		4,382060535266321E-004	1,561610506877992E-003
374		3,842329754048754E-004	3,842329754048754E-004
375		7,034482129967422E-004	3,842329754048754E-004
376		4,142457491706675E-004	4,142457491706675E-004
377		2,504605556332924E-004	4,142457491706675E-004
378		3,374676042551066E-004	3,374676042551066E-004
379		3,394178475127122E-004	3,374676042551066E-004
380		5,129857165515193E-004	5,129857165515193E-004
381		1,891913711161742E-004	5,129857165515193E-004
382		4,130062290945159E-004	4,130062290945159E-004
383		3,420960657914933E-004	4,130062290945159E-004
384		2,359661997862768E-004	2,359661997862770E-004
385		3,186528845706709E-004	2,359661997862769E-004
386		4,155674046750689E-004	4,155674046750689E-004
387		4,619029328124956E-004	4,155674046750689E-004
388		4,218304325592104E-004	4,218304325592113E-004
389		5,719290260231736E-004	4,218304325592108E-004
390		2,205098234099373E-003	2,205098234099373E-003
391		3,082187392961939E-003	2,205098234099373E-003
392		2,932602826877549E-003	2,932602826877547E-003
393		2,417618200832397E-003	2,932602826877550E-003
394		1,172219878704429E-003	1,172219878704429E-003
395		1,841902934571548E-003	1,172219878704431E-003
396		4,977403505216143E-004	4,977403505216142E-004
397		1,422324146565546E-003	4,977403505216137E-004
398		1,183324206868156E-003	1,183324206868155E-003
399		9,737245083991585E-004	1,183324206868155E-003
400		7,876505293229757E-004	7,876505293229753E-004
401		3,825417635170185E-004	7,876505293229754E-004
402		6,924575752725215E-004	6,924575752725214E-004
403		2,954810125170407E-003	6,924575752725218E-004
404		2,064744816513510E-003	2,064744816513511E-003
405		8,027744030917702E-003	2,064744816513510E-003
406		1,321481568695649E-003	1,321481568695650E-003
407		2,234622956361490E-003	1,321481568695650E-003
408		9,144724389178618E-004	9,144724389178613E-004
409		1,285971983058786E-003	9,144724389178601E-004
410		3,415309013160482E-004	3,415309013160482E-004
411		1,609290256455044E-003	3,415309013160482E-004
412		3,261939478261720E-004	3,261939478261720E-004
413		6,690668855887272E-004	3,261939478261722E-004
414		2,959016392476953E-004	2,959016392476954E-004
415		5,224213239248381E-004	2,959016392476954E-004
416		5,108836558202071E-004	5,108836558202071E-004
417		4,714153055056760E-004	5,108836558202071E-004
418		4,164868389636147E-004	4,164868389636145E-004
419		5,709630693980540E-004	4,164868389636145E-004
420		9,399510345922309E-004	9,399510345922318E-004
421		5,308253274024608E-004	9,399510345922315E-004
422		3,801483212002986E-004	3,801483212002987E-004
423		3,310504229640528E-004	3,801483212002989E-004
424		6,387929698938680E-004	6,387929698938695E-004
425		6,222473576396467E-004	6,387929698938695E-004
426		1,640001211609357E-003	1,640001211609357E-003
427		1,820315131257311E-003	1,640001211609357E-003
428		1,398087768314985E-003	1,398087768314987E-003
429		2,465280446337975E-004	1,398087768314984E-003
430		4,474963963500360E-004	4,474963963500353E-004
431		1,657444311651218E-004	4,474963963500358E-004
432		4,337651682682858E-004	4,337651682682858E-004
433		1,745182550581346E-004	4,337651682682852E-004
434		1,680054687869117E-004	1,680054687869115E-004
435		7,027822145156366E-004	1,680054687869113E-004
436		1,624717522327271E-004	1,624717522327271E-004
437		1,620458402507306E-004	1,624717522327271E-004
438		1,513440245797517E-004	1,513440245797517E-004
439		1,056629107314615E-004	1,513440245797517E-004
440		1,636479319409489E-004	1,636479319409491E-004
441		2,437836158152446E-004	1,636479319409488E-004
442		3,292855386231916E-004	3,292855386231918E-004
443		3,000303100393747E-004	3,292855386231916E-004
444		1,680408976465497E-004	1,680408976465501E-004
445		3,078132418513837E-004	1,680408976465498E-004
446		2,736067752280422E-004	2,736067752280423E-004
447		3,356835883852641E-004	2,736067752280423E-004
448		1,680910747197457E-004	1,680910747197458E-004
449		2,266783648867935E-004	1,680910747197456E-004
450		8,469034776306170E-004	8,469034776306170E-004
451		1,839603821451582E-003	8,469034776306169E-004
452		2,501180550169145E-004	2,501180550169145E-004
453		6,994680442998799E-004	2,501180550169145E-004
454		1,084655568814501E-003	1,084655568814500E-003
455		9,703414605584753E-004	1,084655568814499E-003
456		7,013926767282955E-004	7,013926767282954E-004
457		2,978399855049064E-004	7,013926767282955E-004
458		3,054458030464166E-004	3,054458030464167E-004
459		3,831718333029828E-004	3,054458030464166E-004
460		3,851117891866396E-004	3,851117891866395E-004
461		3,724361132545902E-004	3,851117891866398E-004
462		4,745284855380621E-004	4,745284855380624E-004
463		4,009217924341151E-004	4,745284855380623E-004
464		4,394416185334517E-004	4,394416185334525E-004
465		1,922382309879610E-004	4,394416185334525E-004
466		1,458728169920796E-004	1,458728169920796E-004
467		1,758630881769788E-004	1,458728169920796E-004
468		1,380531513104458E-004	1,380531513104458E-004
469		5,516837467522036E-004	1,380531513104458E-004
470		6,740388481052979E-004	6,740388481052979E-004
471		1,097117781761343E-003	6,740388481052983E-004
472		5,253004442194303E-004	5,253004442194298E-004
473		3,124371972259931E-004	5,253004442194300E-004
474		2,240385122030387E-004	2,240385122030387E-004
475		1,487972632705521E-004	2,240385122030385E-004
476		1,139941299808709E-004	1,139941299808709E-004
477		1,830866718852786E-004	1,139941299808709E-004
478		2,612265319944196E-004	2,612265319944195E-004
479		2,397381412631538E-004	2,612265319944196E-004
480		1,536067772011721E-004	1,536067772011722E-004
481		4,536637434727113E-004	1,536067772011721E-004
482		5,877778948408123E-004	5,877778948408120E-004
483		3,713494431781789E-004	5,877778948408117E-004
484		1,680109081102662E-004	1,680109081102662E-004
485		6,909174411539985E-005	1,680109081102662E-004
486		1,380633672955805E-004	1,380633672955805E-004
487		1,678429537987133E-004	1,380633672955805E-004
488		1,138787643522878E-004	1,138787643522880E-004
489		1,415540598525775E-004	1,138787643522880E-004
490		1,330972888665933E-004	1,330972888665937E-004
491		2,731147522530198E-004	1,330972888665933E-004
492		2,401048497043733E-004	2,401048497043732E-004
493		3,326762600225542E-004	2,401048497043730E-004
494		8,262677402199033E-004	8,262677402199033E-004
495		1,184832544424651E-004	8,262677402199032E-004
496		2,038586409483448E-004	2,038586409483448E-004
497		1,788892838926035E-004	2,038586409483448E-004
498		3,019071638816292E-004	3,019071638816293E-004
499		2,046919597487069E-004	3,019071638816290E-004
500		3,615169816711268E-004	3,615169816711265E-004
501		1,800864379210560E-004	3,615169816711268E-004
502		8,711592721088825E-005	8,711592721088821E-005
503		1,660451594277459E-004	8,711592721088817E-005
504		2,825103286087326E-004	2,825103286087324E-004
505		1,028776642437304E-004	2,825103286087324E-004
506		1,597391484121346E-004	1,597391484121346E-004
507		1,354365814156786E-004	1,597391484121346E-004
508		1,801452132563242E-004	1,801452132563240E-004
509		2,011487385447981E-004	1,801452132563240E-004
510		1,426832120184173E-004	1,426832120184173E-004
511		1,472032450850487E-004	1,426832120184173E-004
512		2,568483278599572E-004	2,568483278599572E-004
513		1,495494780591527E-004	2,568483278599571E-004
514		1,054354789339072E-004	1,054354789339072E-004
515		7,500689291660930E-005	1,054354789339071E-004
516		1,033817952365750E-004	1,033817952365749E-004
517		8,436471637716428E-005	1,033817952365751E-004
518		1,767567811184553E-004	1,767567811184553E-004
519		1,606075695540056E-004	1,767567811184552E-004
520		1,486263392361189E-004	1,486263392361189E-004
521		9,879411501869301E-005	1,486263392361189E-004
522		1,206000128075904E-004	1,206000128075903E-004
523		1,759348061233332E-004	1,206000128075904E-004
524		9,948894228560230E-005	9,948894228560231E-005
525		6,588551298480407E-005	9,948894228560234E-005
526		9,917842554548052E-005	9,917842554548052E-005
527		1,506882431581219E-004	9,917842554548045E-005
528		1,729699667904210E-004	1,729699667904213E-004
529		7,168184503269254E-004	1,729699667904213E-004
530		1,167885739980602E-003	1,167885739980602E-003
531		2,184609888965297E-004	1,167885739980602E-003
532		1,088010553824281E-003	1,088010553824279E-003
533		1,620064913469790E-004	1,088010553824278E-003
534		1,899729156470191E-004	1,899729156470190E-004
535		7,587159927998473E-005	1,899729156470187E-004
536		6,814598009059609E-005	6,814598009059609E-005
537		1,265306069444689E-004	6,814598009059605E-005
538		1,140548589335230E-004	1,140548589335231E-004
539		2,210005812804148E-004	1,140548589335231E-004
540		8,351952018123810E-005	8,351952018123813E-005
541		2,857089714332952E-004	8,351952018123813E-005
542		2,271805934635671E-003	2,271805934635667E-003
543		2,693547812355297E-004	2,271805934635667E-003
544		3,751631188124469E-004	3,751631188124469E-004
545		3,152337363300688E-004	3,751631188124469E-004
546		1,402271861392209E-003	1,402271861392208E-003
547		1,373732613035743E-004	1,402271861392209E-003
548		6,913086614975814E-005	6,913086614975814E-005
549		1,004797921109069E-004	6,913086614975803E-005
550		3,061745016857606E-003	3,061745016857612E-003
551		3,661973011786420E-004	3,061745016857604E-003
552		1,033424538410307E-004	1,033424538410307E-004
553		7,669275795181933E-005	1,033424538410307E-004
554		1,674851899172638E-004	1,674851899172638E-004
555		1,420864101340024E-004	1,674851899172637E-004
556		1,588036572676030E-003	1,588036572676030E-003
557		2,795933199801530E-004	1,588036572676030E-003
558		1,884000376127386E-004	1,884000376127386E-004
559		4,370877692150541E-004	1,884000376127386E-004
560		2,493311316620664E-004	2,493311316620664E-004
561		1,343522819622352E-004	2,493311316620664E-004
562		1,374910302650624E-004	1,374910302650624E-004
563		1,831888305155676E-004	1,374910302650625E-004
564		1,307479610881613E-004	1,307479610881614E-004
565		1,198545306057170E-004	1,307479610881614E-004
566		1,359557350348224E-004	1,359557350348223E-004
567		8,557149317306643E-005	1,359557350348224E-004
568		1,288934097713965E-004	1,288934097713966E-004
569		1,460374721290177E-004	1,288934097713965E-004
570		2,986467999902792E-004	2,986467999902791E-004
571		1,531650031238393E-004	2,986467999902793E-004
572		1,614909229064949E-004	1,614909229064950E-004
573		5,192887301959205E-004	1,614909229064950E-004
