Method: COCG
SLAE Number: 1
Threads: 2
Smoothing: NoSmoothing
Total time: 13088 ms
Total iterations: 866

End iteration: 867 		 ||f - Ax^j|| / ||r^0||: 7,475176678033092E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		6,098328096605701E-001	1,000000000000000E+000
2		2,834429874368216E-001	2,834429874368216E-001
3		3,286565167535450E-001	2,834429874368216E-001
4		2,570914604478493E-001	2,570914604478493E-001
5		2,738945312309302E-001	2,570914604478493E-001
6		3,635698276167911E-001	3,635698276167911E-001
7		7,080361380388225E-001	3,635698276167911E-001
8		2,158499746306791E-001	2,158499746306791E-001
9		1,549257015534540E-001	2,158499746306791E-001
10		9,269749104311013E-002	9,269749104311013E-002
11		1,453818876527121E-001	9,269749104311013E-002
12		5,722479856650672E-002	5,722479856650672E-002
13		1,130779204067290E-001	5,722479856650672E-002
14		8,460930152228373E-002	8,460930152228374E-002
15		5,346325408171985E-002	8,460930152228376E-002
16		7,172838118492979E-002	7,172838118492977E-002
17		2,583466412335195E-002	7,172838118492979E-002
18		4,000682649590089E-001	4,000682649590090E-001
19		1,000475246391060E-001	4,000682649590089E-001
20		2,688133484566821E-001	2,688133484566821E-001
21		3,167697778737114E-001	2,688133484566826E-001
22		5,926450721562744E-001	5,926450721562743E-001
23		2,793120206228398E-001	5,926450721562750E-001
24		3,878993288577524E-001	3,878993288577519E-001
25		1,583209570246771E-001	3,878993288577522E-001
26		1,413260219919150E-001	1,413260219919150E-001
27		1,722774187310703E-001	1,413260219919149E-001
28		1,381876341578064E-001	1,381876341578064E-001
29		7,831219694918687E-002	1,381876341578062E-001
30		3,424860366343908E-001	3,424860366343908E-001
31		2,294546616520282E+000	3,424860366343908E-001
32		3,006385283888885E-001	3,006385283888887E-001
33		6,142813309635412E-002	3,006385283888886E-001
34		1,353380419251225E-001	1,353380419251225E-001
35		8,591625186683219E-002	1,353380419251225E-001
36		9,026607067810448E-002	9,026607067810448E-002
37		1,035260605982416E-001	9,026607067810451E-002
38		6,922751346074349E-002	6,922751346074348E-002
39		3,122316694268734E-002	6,922751346074353E-002
40		2,379676155382217E-002	2,379676155382217E-002
41		1,451824122919731E-002	2,379676155382217E-002
42		1,433984619161082E-002	1,433984619161082E-002
43		6,842498790207850E-002	1,433984619161084E-002
44		2,121518870033383E-002	2,121518870033383E-002
45		5,677541821828758E-002	2,121518870033383E-002
46		1,683600432678609E-001	1,683600432678609E-001
47		2,196098799770664E-001	1,683600432678609E-001
48		4,625604504702148E-002	4,625604504702148E-002
49		6,006340760745948E-002	4,625604504702148E-002
50		7,775376127244292E-002	7,775376127244284E-002
51		7,666070087602560E-002	7,775376127244284E-002
52		6,256523023026136E-002	6,256523023026138E-002
53		1,726203923780040E-001	6,256523023026136E-002
54		2,176119266547002E-001	2,176119266547002E-001
55		1,954503061849438E-001	2,176119266547002E-001
56		6,468971929478946E-002	6,468971929478946E-002
57		3,617429518965148E-002	6,468971929478946E-002
58		3,095129342274915E-002	3,095129342274915E-002
59		3,779594000362502E-002	3,095129342274914E-002
60		5,311575926098948E-002	5,311575926098948E-002
61		1,487486085406992E-002	5,311575926098949E-002
62		1,583565488951746E-002	1,583565488951746E-002
63		1,243104265172206E-002	1,583565488951746E-002
64		4,786551863960062E-002	4,786551863960062E-002
65		2,050748680183881E-002	4,786551863960062E-002
66		8,580139473379435E-003	8,580139473379435E-003
67		5,330729691234685E-003	8,580139473379444E-003
68		1,051357430167793E-002	1,051357430167792E-002
