Method: COCG
SLAE Number: 1
Threads: 1
Smoothing: NoSmoothing
Total time: 14998 ms
Total iterations: 643

End iteration: 643 		 ||f - Ax^j|| / ||r^0||: 9,626913712438084E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		6,098328096605723E-001	1,000000000000000E+000
2		2,834429874368223E-001	2,834429874368223E-001
3		3,286565167535467E-001	2,834429874368223E-001
4		2,570914604478494E-001	2,570914604478494E-001
5		2,738945312309298E-001	2,570914604478494E-001
6		3,635698276167875E-001	3,635698276167875E-001
7		7,080361380388268E-001	3,635698276167875E-001
8		2,158499746306837E-001	2,158499746306837E-001
9		1,549257015534671E-001	2,158499746306837E-001
10		9,269749104312026E-002	9,269749104312026E-002
11		1,453818876527392E-001	9,269749104312026E-002
12		5,722479856651199E-002	5,722479856651199E-002
13		1,130779204067459E-001	5,722479856651199E-002
14		8,460930152229623E-002	8,460930152229623E-002
15		5,346325408172666E-002	8,460930152229623E-002
16		7,172838118494340E-002	7,172838118494340E-002
17		2,583466412335395E-002	7,172838118494340E-002
18		4,000682649591133E-001	4,000682649591133E-001
19		1,000475246391385E-001	4,000682649591133E-001
20		2,688133484567805E-001	2,688133484567805E-001
21		3,167697778737419E-001	2,688133484567805E-001
22		5,926450721563172E-001	5,926450721563172E-001
23		2,793120206228886E-001	5,926450721563172E-001
24		3,878993288578451E-001	3,878993288578451E-001
25		1,583209570247053E-001	3,878993288578451E-001
26		1,413260219919518E-001	1,413260219919518E-001
27		1,722774187310475E-001	1,413260219919518E-001
28		1,381876341577763E-001	1,381876341577763E-001
29		7,831219694916554E-002	1,381876341577763E-001
30		3,424860366342782E-001	3,424860366342782E-001
31		2,294546616519280E+000	3,424860366342782E-001
32		3,006385283879821E-001	3,006385283879821E-001
33		6,142813309810437E-002	3,006385283879821E-001
34		1,353380419303843E-001	1,353380419303843E-001
35		8,591625187009128E-002	1,353380419303843E-001
36		9,026607067796730E-002	9,026607067796730E-002
37		1,035260605971694E-001	9,026607067796730E-002
38		6,922751346003542E-002	6,922751346003542E-002
39		3,122316694255396E-002	6,922751346003542E-002
40		2,379676155429743E-002	2,379676155429743E-002
41		1,451824122949717E-002	2,379676155429743E-002
42		1,433984619162493E-002	1,433984619162493E-002
43		6,842498790681135E-002	1,433984619162493E-002
44		2,121518870081397E-002	2,121518870081397E-002
