Method: ComplexLocalOptimalScheme
SLAE Number: 2
Threads: 2
Smoothing: NoSmoothing
Total time: 44772 ms
Total iterations: 766

End iteration: 766 		 ||f - Ax^j|| / ||r^0||: 9,2985041781391E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		7,790319740144090E-001	7,790319740144102E-001
2		2,649984956561600E-001	2,649984956561600E-001
3		2,681571545562367E-001	2,681571545562367E-001
4		2,011839538699172E-001	2,011839538699175E-001
5		1,737514592102595E-001	1,737514592102595E-001
6		2,721460214075008E-001	2,721460214075009E-001
7		1,496370096316827E-001	1,496370096316827E-001
8		1,570948638863782E-001	1,570948638863782E-001
9		7,688827117970534E-002	7,688827117970534E-002
10		9,014067694145264E-002	9,014067694145267E-002
11		1,180388581041450E-001	1,180388581041451E-001
12		8,582946037009903E-002	8,582946037009903E-002
13		6,854496247297896E-002	6,854496247297896E-002
14		6,796944170442752E-002	6,796944170442752E-002
15		1,258096740725323E-001	1,258096740725323E-001
16		8,360461693907074E-002	8,360461693907074E-002
17		6,408913071352244E-002	6,408913071352244E-002
18		7,501070161716639E-002	7,501070161716639E-002
19		8,579783378592848E-002	8,579783378592848E-002
20		8,547081862243096E-002	8,547081862243117E-002
21		7,459330597097022E-002	7,459330597097036E-002
22		2,393855664356610E-001	2,393855664356610E-001
23		1,051308129255338E-001	1,051308129255338E-001
24		1,006507368118881E-001	1,006507368118881E-001
25		5,014789456441013E-002	5,014789456441013E-002
26		4,171478555919150E-002	4,171478555919149E-002
27		4,434191489316566E-002	4,434191489316568E-002
28		3,084894343900160E-002	3,084894343900159E-002
29		3,636953160739378E-002	3,636953160739378E-002
30		4,099873921510449E-002	4,099873921510442E-002
31		5,273744248598441E-002	5,273744248598439E-002
32		4,387822478047327E-002	4,387822478047325E-002
33		1,785704005022012E-001	1,785704005022012E-001
34		6,230960835129647E-002	6,230960835129647E-002
35		8,120112383980621E-002	8,120112383980704E-002
36		4,916153647510617E-002	4,916153647510620E-002
37		4,190705119227025E-002	4,190705119227018E-002
38		2,174055788302477E-002	2,174055788302475E-002
39		1,051314801466891E-001	1,051314801466891E-001
40		1,731647584438566E-002	1,731647584438566E-002
41		1,343246499787030E-002	1,343246499787030E-002
42		1,882924914625191E-002	1,882924914625184E-002
43		1,717397955817952E-002	1,717397955817952E-002
44		1,720103831093895E-002	1,720103831093895E-002
45		1,691397678223468E-002	1,691397678223468E-002
46		4,293825165056307E-002	4,293825165056305E-002
47		8,575270603704992E-002	8,575270603704992E-002
48		1,130429288187652E-001	1,130429288187653E-001
49		6,165285200764657E-002	6,165285200764656E-002
50		5,208273387579800E-002	5,208273387579800E-002
51		4,138718827458770E-002	4,138718827458769E-002
52		4,458303861550222E-002	4,458303861550222E-002
53		4,013117542435109E-002	4,013117542435113E-002
54		9,164993464785767E-002	9,164993464785784E-002
55		5,489946207247901E-002	5,489946207247901E-002
56		7,539555061053343E-002	7,539555061053310E-002
57		2,391157291052725E-002	2,391157291052725E-002
58		1,620938658484341E-002	1,620938658484341E-002
59		2,211152829385914E-002	2,211152829385914E-002
60		2,021017141939068E-002	2,021017141939066E-002
61		1,747239567065759E-002	1,747239567065760E-002
62		2,485519864020515E-002	2,485519864020515E-002
63		1,482783240732707E-002	1,482783240732710E-002
64		1,534754058733851E-002	1,534754058733851E-002
65		1,754023282580854E-002	1,754023282580854E-002
66		3,179503657195669E-002	3,179503657195674E-002
67		1,465468117741730E-002	1,465468117741731E-002
68		1,251270208834859E-002	1,251270208834859E-002
69		1,157319769457904E-002	1,157319769457904E-002
70		1,493809490736379E-002	1,493809490736378E-002
71		1,323309887684963E-002	1,323309887684963E-002
72		1,530339442979286E-002	1,530339442979287E-002
73		1,348190188279452E-002	1,348190188279452E-002
74		1,211556438336337E-002	1,211556438336337E-002
75		1,081935127730796E-002	1,081935127730796E-002
76		9,650240066945212E-003	9,650240066945205E-003
77		9,931944602630707E-003	9,931944602630707E-003
78		1,064909284728287E-002	1,064909284728287E-002
79		1,045983018517457E-002	1,045983018517458E-002
80		1,119653005785027E-002	1,119653005785022E-002
81		1,426264151787020E-002	1,426264151787020E-002
82		2,097803237005615E-002	2,097803237005615E-002
83		4,000247919176134E-002	4,000247919176132E-002
84		4,804204880919904E-002	4,804204880919904E-002
85		1,328379729157989E-002	1,328379729157988E-002
86		1,033057196100884E-002	1,033057196100881E-002
87		9,804021703708823E-003	9,804021703708823E-003
88		1,308204465877714E-002	1,308204465877713E-002
89		1,018146845547833E-002	1,018146845547831E-002
90		1,069190618217470E-002	1,069190618217470E-002
91		1,130902558785844E-002	1,130902558785844E-002
92		8,700724175891685E-003	8,700724175891685E-003
93		9,093413938367882E-003	9,093413938367883E-003
94		1,573611599761094E-002	1,573611599761094E-002
95		6,232269992470781E-003	6,232269992470781E-003
96		5,635877960809874E-003	5,635877960809877E-003
97		5,545471490807711E-003	5,545471490807706E-003
98		2,013610395309447E-002	2,013610395309446E-002
99		7,847785762159847E-003	7,847785762159830E-003
100		7,900072830248562E-003	7,900072830248562E-003
101		8,771050318365052E-003	8,771050318365052E-003
102		7,627206595485295E-003	7,627206595485294E-003
103		7,818747039665922E-003	7,818747039665933E-003
104		7,668682717610554E-003	7,668682717610556E-003
105		4,516777962339453E-003	4,516777962339460E-003
106		5,479483706721926E-003	5,479483706721926E-003
107		5,341687920237054E-003	5,341687920237056E-003
108		1,145263383816371E-002	1,145263383816372E-002
109		9,329747958108148E-003	9,329747958108148E-003
110		5,954014440838251E-003	5,954014440838251E-003
111		5,082399428095198E-003	5,082399428095191E-003
112		6,431215150227093E-003	6,431215150227093E-003
113		6,887116484755592E-003	6,887116484755592E-003
114		7,807162006559722E-003	7,807162006559748E-003
115		5,934470529401849E-003	5,934470529401849E-003
116		7,351264251707679E-003	7,351264251707674E-003
117		1,339692722253972E-002	1,339692722253972E-002
118		1,135585405922132E-002	1,135585405922132E-002
119		1,284796193161987E-002	1,284796193161987E-002
120		1,231963543053995E-002	1,231963543053995E-002
121		1,128586518185533E-002	1,128586518185533E-002
122		1,168950171572983E-002	1,168950171572983E-002
123		8,561367719405414E-003	8,561367719405419E-003
124		9,310893260077684E-003	9,310893260077684E-003
125		7,650812447172197E-003	7,650812447172204E-003
126		8,478633730491380E-003	8,478633730491384E-003
127		9,659346264864683E-003	9,659346264864697E-003
128		8,429796077852238E-003	8,429796077852214E-003
129		7,646682347904065E-003	7,646682347904062E-003
130		7,515957743299036E-003	7,515957743299045E-003
131		8,569574723254175E-003	8,569574723254170E-003
132		1,064270529627875E-002	1,064270529627875E-002
133		1,065954404532397E-002	1,065954404532397E-002
134		1,164067495612829E-002	1,164067495612829E-002
