Method: ComplexLocalOptimalScheme
SLAE Number: 2
Threads: 1
Smoothing: NoSmoothing
Total time: 63199 ms
Total iterations: 766

End iteration: 766 		 ||f - Ax^j|| / ||r^0||: 9,904946660158036E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		7,790319740144109E-001	7,790319740144109E-001
2		2,649984956561564E-001	2,649984956561564E-001
3		2,681571545562356E-001	2,681571545562356E-001
4		2,011839538699146E-001	2,011839538699146E-001
5		1,737514592102590E-001	1,737514592102590E-001
6		2,721460214074943E-001	2,721460214074943E-001
7		1,496370096316848E-001	1,496370096316848E-001
8		1,570948638863795E-001	1,570948638863795E-001
9		7,688827117970581E-002	7,688827117970581E-002
10		9,014067694144644E-002	9,014067694144644E-002
11		1,180388581041304E-001	1,180388581041304E-001
12		8,582946037008989E-002	8,582946037008989E-002
13		6,854496247296862E-002	6,854496247296862E-002
14		6,796944170441746E-002	6,796944170441746E-002
15		1,258096740725146E-001	1,258096740725146E-001
16		8,360461693907000E-002	8,360461693907000E-002
17		6,408913071351550E-002	6,408913071351550E-002
18		7,501070161716135E-002	7,501070161716135E-002
19		8,579783378591938E-002	8,579783378591938E-002
20		8,547081862242323E-002	8,547081862242323E-002
21		7,459330597097688E-002	7,459330597097688E-002
22		2,393855664359668E-001	2,393855664359668E-001
23		1,051308129255835E-001	1,051308129255835E-001
24		1,006507368120480E-001	1,006507368120480E-001
25		5,014789456438248E-002	5,014789456438248E-002
26		4,171478555916027E-002	4,171478555916027E-002
27		4,434191489303494E-002	4,434191489303494E-002
28		3,084894343900938E-002	3,084894343900938E-002
29		3,636953160759806E-002	3,636953160759806E-002
30		4,099873921518080E-002	4,099873921518080E-002
31		5,273744248629369E-002	5,273744248629369E-002
32		4,387822478052583E-002	4,387822478052583E-002
33		1,785704005030041E-001	1,785704005030041E-001
34		6,230960835132224E-002	6,230960835132224E-002
35		8,120112384009440E-002	8,120112384009440E-002
36		4,916153647536920E-002	4,916153647536920E-002
37		4,190705119247319E-002	4,190705119247319E-002
38		2,174055788304450E-002	2,174055788304450E-002
39		1,051314801473537E-001	1,051314801473537E-001
40		1,731647584452796E-002	1,731647584452796E-002
41		1,343246499798847E-002	1,343246499798847E-002
42		1,882924914638803E-002	1,882924914638803E-002
43		1,717397955826784E-002	1,717397955826784E-002
44		1,720103831103266E-002	1,720103831103266E-002
45		1,691397678232142E-002	1,691397678232142E-002
46		4,293825165143486E-002	4,293825165143486E-002
47		8,575270603820861E-002	8,575270603820861E-002
48		1,130429288200981E-001	1,130429288200981E-001
49		6,165285200844216E-002	6,165285200844216E-002
50		5,208273387642737E-002	5,208273387642737E-002
51		4,138718827500067E-002	4,138718827500067E-002
52		4,458303861590534E-002	4,458303861590534E-002
53		4,013117542578289E-002	4,013117542578289E-002
54		9,164993465245093E-002	9,164993465245093E-002
55		5,489946207294134E-002	5,489946207294134E-002
56		7,539555061133819E-002	7,539555061133819E-002
57		2,391157291089071E-002	2,391157291089071E-002
58		1,620938658498139E-002	1,620938658498139E-002
59		2,211152829406176E-002	2,211152829406176E-002
60		2,021017141943660E-002	2,021017141943660E-002
61		1,747239567070959E-002	1,747239567070959E-002
62		2,485519864014653E-002	2,485519864014653E-002
63		1,482783240727763E-002	1,482783240727763E-002
64		1,534754058724874E-002	1,534754058724874E-002
65		1,754023282577282E-002	1,754023282577282E-002
66		3,179503657386399E-002	3,179503657386399E-002
67		1,465468117759080E-002	1,465468117759080E-002
68		1,251270208841126E-002	1,251270208841126E-002
69		1,157319769459628E-002	1,157319769459628E-002
70		1,493809490727628E-002	1,493809490727628E-002
71		1,323309887684586E-002	1,323309887684586E-002
72		1,530339442991916E-002	1,530339442991916E-002
73		1,348190188301484E-002	1,348190188301484E-002
74		1,211556438351001E-002	1,211556438351001E-002
75		1,081935127737531E-002	1,081935127737531E-002
76		9,650240066941597E-003	9,650240066941597E-003
77		9,931944602618727E-003	9,931944602618727E-003
78		1,064909284730572E-002	1,064909284730572E-002
79		1,045983018517409E-002	1,045983018517409E-002
80		1,119653005788774E-002	1,119653005788774E-002
81		1,426264151781256E-002	1,426264151781256E-002
82		2,097803237006488E-002	2,097803237006488E-002
83		4,000247919158115E-002	4,000247919158115E-002
84		4,804204880871452E-002	4,804204880871452E-002
85		1,328379729081380E-002	1,328379729081380E-002
86		1,033057196092532E-002	1,033057196092532E-002
87		9,804021703647763E-003	9,804021703647763E-003
88		1,308204465732304E-002	1,308204465732304E-002
89		1,018146845532670E-002	1,018146845532670E-002
90		1,069190618208089E-002	1,069190618208089E-002
91		1,130902558782676E-002	1,130902558782676E-002
