Method: COCG
SLAE Number: 1
Threads: 2
Smoothing: ResidualSmoothing
Total time: 12292 ms
Total iterations: 627

End iteration: 627 		 ||f - Ax^j|| / ||r^0||: 9,996114789625036E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		6,098328096605701E-001	4,546297432260810E-001
2		2,834429874368216E-001	2,094479716723558E-001
3		3,286565167535453E-001	1,919554844628655E-001
4		2,570914604478493E-001	1,403925296070024E-001
5		2,738945312309303E-001	1,172061767283179E-001
6		3,635698276167907E-001	1,172061767283179E-001
7		7,080361380388122E-001	1,172061767283179E-001
8		2,158499746306702E-001	9,802071579270331E-002
9		1,549257015534497E-001	8,763163127630182E-002
10		9,269749104310687E-002	7,682756560059403E-002
11		1,453818876527110E-001	7,434021019034674E-002
12		5,722479856650486E-002	5,581853995860857E-002
13		1,130779204067244E-001	5,580259031775721E-002
14		8,460930152228122E-002	5,303805932906876E-002
15		5,346325408171904E-002	3,833403192396380E-002
16		7,172838118492739E-002	2,696114072186107E-002
17		2,583466412335052E-002	2,295445040283141E-002
18		4,000682649589989E-001	2,295445040283141E-002
19		1,000475246390937E-001	2,230083393323530E-002
20		2,688133484566687E-001	2,229950610060882E-002
21		3,167697778736660E-001	2,229950610060882E-002
22		5,926450721561861E-001	2,229950610060882E-002
23		2,793120206228305E-001	2,229950610060882E-002
24		3,878993288577512E-001	2,229950610060882E-002
25		1,583209570246588E-001	2,129109330927479E-002
26		1,413260219919072E-001	2,109821451861314E-002
27		1,722774187310311E-001	2,006914391587244E-002
28		1,381876341577828E-001	1,976140288138109E-002
29		7,831219694917629E-002	1,955468509592872E-002
30		3,424860366343180E-001	1,955468509592872E-002
31		2,294546616519808E+000	1,868144523951426E-002
32		3,006385283881906E-001	1,858317120203557E-002
33		6,142813309730701E-002	1,751675999703810E-002
34		1,353380419278753E-001	1,625099431498957E-002
35		8,591625186855570E-002	1,625099431498957E-002
36		9,026607067849525E-002	1,567574154946901E-002
37		1,035260605983021E-001	1,512105690925083E-002
38		6,922751346073014E-002	1,499696923534704E-002
39		3,122316694260304E-002	1,317427171743534E-002
40		2,379676155433226E-002	9,496966989479010E-003
41		1,451824122948515E-002	8,621916205352992E-003
42		1,433984619162039E-002	8,498805434849061E-003
43		6,842498790537060E-002	8,498805434849061E-003
44		2,121518870068409E-002	7,899871870292417E-003
45		5,677541821954697E-002	7,842151512237652E-003
46		1,683600432744379E-001	7,842151512237652E-003
47		2,196098799849988E-001	7,842151512237652E-003
48		4,625604504748657E-002	7,761004652275585E-003
49		6,006340761018052E-002	7,665033967701263E-003
50		7,775376127647950E-002	7,665033967701263E-003
51		7,666070087698991E-002	7,592140931791288E-003
52		6,256523023046949E-002	7,544639244304230E-003
53		1,726203923756842E-001	7,544639244304231E-003
54		2,176119266557693E-001	7,544639244304231E-003
55		1,954503061888397E-001	7,528033052655561E-003
56		6,468971929675023E-002	7,528033052655562E-003
57		3,617429518993115E-002	7,515070166850348E-003
58		3,095129342315288E-002	7,234820604180164E-003
59		3,779594000348396E-002	7,232040741985665E-003
60		5,311575926035676E-002	7,232040741985668E-003
61		1,487486085410902E-002	6,936036980335688E-003
62		1,583565488954136E-002	6,936036980335688E-003
63		1,243104265189589E-002	5,964710272070402E-003
64		4,786551864287319E-002	5,834280525313554E-003
65		2,050748680330319E-002	5,744994173092323E-003
66		8,580139473757220E-003	4,835086852958646E-003
67		5,330729691304688E-003	3,975301014625929E-003
68		1,051357430219615E-002	3,975301014625929E-003
69		5,680759391021289E-003	3,975301014625929E-003
70		9,336167678649147E-003	3,975301014625929E-003
71		4,289123418939155E-002	3,975301014625929E-003
72		5,291508695339007E-002	3,975301014625929E-003
73		2,634318394551036E-002	3,839340218390002E-003
74		1,858502691843663E-002	3,582793672040289E-003
75		9,714057182787368E-003	3,093954749295096E-003
76		6,419207892976731E-003	3,047791672823584E-003
77		1,150544013565715E-002	2,998111407731062E-003
78		8,054821618301301E-003	2,678704246364667E-003
79		6,156288805514058E-003	2,483600690065761E-003
80		1,558640717205428E-001	2,483600690065761E-003
81		1,251146884098111E-001	2,483600690065761E-003
82		1,968321432164410E-002	2,483600690065761E-003
83		6,072852704212325E-003	2,421664269087998E-003
84		1,189298103567190E-002	2,421489028421985E-003
85		6,779799532070315E-003	2,389410437372750E-003
86		8,051476016862298E-003	2,389410437372751E-003
87		1,273206731259506E-002	2,281938339364132E-003
88		8,288497265952413E-003	2,281938339364132E-003
89		4,404978253834714E-003	2,214349634007753E-003
90		1,260753689859513E-002	2,214344509566441E-003
91		1,431209391803956E-002	2,214344509566440E-003
92		1,579434801128880E-002	2,214344509566440E-003
93		4,576852226526418E-002	2,214344509566440E-003
94		2,036375531191229E-002	2,213839816866718E-003
95		1,580210950140015E-001	2,213410925240943E-003
96		2,368230265884748E-002	2,122446230612491E-003
97		1,117075789003716E-001	2,101431690478727E-003
98		3,524544972915428E-002	2,098073220222602E-003
99		7,532896299435845E-003	2,078903454185485E-003
100		8,005679534880317E-003	2,066703052256871E-003
101		1,041758561113844E-002	2,066703052256871E-003
102		2,290166640105138E-002	2,059159521225233E-003
103		1,452506296109906E-002	2,059159521225233E-003
104		9,416525685940902E-003	2,059159467597223E-003
105		7,206680977759199E-003	2,048123487816145E-003
106		2,363116788970861E-002	1,911454816461514E-003
107		1,095820511614514E-002	1,903045405861317E-003
108		6,239922639646103E-003	1,820617259962354E-003
109		8,748440253942632E-003	1,816840427105587E-003
110		9,272614621119002E-003	1,816840427105587E-003
111		7,645761118008704E-003	1,787862233652604E-003
112		7,195553307885242E-003	1,765145718609693E-003
113		4,034114430616205E-003	1,741396893596161E-003
114		9,162002282777214E-003	1,704005450743090E-003
115		1,870877574470550E-002	1,696436662139071E-003
116		9,151462483663352E-003	1,661410535577302E-003
117		1,092169548470916E-002	1,660528012078730E-003
118		1,491751366706596E-002	1,660528012078730E-003
119		6,705554946044251E-003	1,648336596957388E-003
120		1,332776491364291E-002	1,634783492766068E-003
121		2,561995812281006E-002	1,634085245628326E-003
122		1,519422731543004E-002	1,634085245628317E-003
123		1,873804660867554E-002	1,597777805019818E-003
124		1,708102697562907E-002	1,561159454765280E-003
125		7,584239946977224E-003	1,323004113696115E-003
126		1,034253410259937E-002	1,290217552110718E-003
127		3,743401388113826E-003	1,172243236060495E-003
128		2,991516308060601E-002	1,172243236060495E-003
129		5,869124379736288E-003	1,161203452850787E-003
130		2,234196140294410E-002	1,151130891563877E-003
131		1,038710808673409E-002	1,131073299967239E-003
132		5,319359874886955E-003	1,130878334753462E-003
133		1,457303138639871E-002	1,130487549983836E-003
134		4,488552445817300E-003	1,122885063601687E-003
135		5,526286332160804E-003	1,104535373551237E-003
136		2,990823938675291E-003	1,085735599627150E-003
137		4,477820658104628E-003	1,085735599627150E-003
138		3,300427023461252E-003	1,085735599627150E-003
139		2,885912008091964E-002	1,085735599627150E-003
140		1,978432153227629E-002	1,053138330739365E-003
141		1,028671929746598E-002	1,053138330739365E-003
142		2,917948237509933E-002	1,053138330739365E-003
143		5,382509768125302E-003	1,033397339637816E-003
