Method: COCG
SLAE Number: 1
Threads: 12
Smoothing: ResidualSmoothing
Total time: 17013 ms
Total iterations: 609

End iteration: 609 		 ||f - Ax^j|| / ||r^0||: 9,745241146476908E-06

Iteration	Residual		SmoothedResidual
---------	---------		---------------
1		6,098328096605704E-001	4,546297432260807E-001
2		2,834429874368235E-001	2,094479716723556E-001
3		3,286565167535478E-001	1,919554844628654E-001
4		2,570914604478517E-001	1,403925296070028E-001
5		2,738945312309312E-001	1,172061767283183E-001
6		3,635698276167937E-001	1,172061767283184E-001
7		7,080361380388666E-001	1,172061767283184E-001
8		2,158499746307099E-001	9,802071579270401E-002
9		1,549257015534809E-001	8,763163127630609E-002
10		9,269749104312576E-002	7,682756560059940E-002
11		1,453818876527581E-001	7,434021019035524E-002
12		5,722479856651701E-002	5,581853995861649E-002
13		1,130779204067510E-001	5,580259031776513E-002
14		8,460930152228954E-002	5,303805932907894E-002
15		5,346325408172407E-002	3,833403192397611E-002
16		7,172838118495053E-002	2,696114072186455E-002
17		2,583466412335577E-002	2,295445040283394E-002
18		4,000682649592336E-001	2,295445040283393E-002
19		1,000475246391580E-001	2,230083393323749E-002
20		2,688133484568827E-001	2,229950610061104E-002
21		3,167697778737919E-001	2,229950610061105E-002
22		5,926450721564159E-001	2,229950610061104E-002
23		2,793120206228888E-001	2,229950610061105E-002
24		3,878993288578123E-001	2,229950610061105E-002
25		1,583209570247042E-001	2,129109330927732E-002
26		1,413260219919398E-001	2,109821451861577E-002
27		1,722774187310336E-001	2,006914391587467E-002
28		1,381876341577634E-001	1,976140288138335E-002
29		7,831219694915063E-002	1,955468509593066E-002
30		3,424860366341880E-001	1,955468509593066E-002
31		2,294546616518145E+000	1,868144523951572E-002
32		3,006385283882265E-001	1,858317120203693E-002
33		6,142813309732585E-002	1,751675999703825E-002
34		1,353380419280714E-001	1,625099431498790E-002
35		8,591625186864127E-002	1,625099431498790E-002
36		9,026607067788615E-002	1,567574154946653E-002
37		1,035260605973992E-001	1,512105690925804E-002
38		6,922751346019290E-002	1,499696923535315E-002
39		3,122316694260625E-002	1,317427171742550E-002
40		2,379676155406035E-002	9,496966989465233E-003
41		1,451824122935372E-002	8,621916205342230E-003
42		1,433984619162972E-002	8,498805434844735E-003
43		6,842498790493326E-002	8,498805434844738E-003
44		2,121518870064257E-002	7,899871870290604E-003
45		5,677541821957532E-002	7,842151512240384E-003
46		1,683600432735005E-001	7,842151512240386E-003
47		2,196098799854271E-001	7,842151512240389E-003
48		4,625604504734884E-002	7,761004652281508E-003
49		6,006340760987378E-002	7,665033967700440E-003
50		7,775376127598417E-002	7,665033967700434E-003
51		7,666070087675544E-002	7,592140931787263E-003
52		6,256523023054336E-002	7,544639244303236E-003
53		1,726203923754439E-001	7,544639244303238E-003
54		2,176119266563906E-001	7,544639244303236E-003
55		1,954503061889937E-001	7,528033052652763E-003
56		6,468971929671574E-002	7,528033052652763E-003
57		3,617429518989645E-002	7,515070166849062E-003
58		3,095129342317884E-002	7,234820604182905E-003
59		3,779594000342675E-002	7,232040741986764E-003
60		5,311575926017238E-002	7,232040741986766E-003
61		1,487486085411022E-002	6,936036980338017E-003
62		1,583565488954474E-002	6,936036980338015E-003
63		1,243104265193399E-002	5,964710272060406E-003
64		4,786551864483805E-002	5,834280525308818E-003
65		2,050748680411685E-002	5,744994173071993E-003
66		8,580139473853197E-003	4,835086852987364E-003
67		5,330729691287088E-003	3,975301014621973E-003
68		1,051357430213545E-002	3,975301014621972E-003
69		5,680759391026405E-003	3,975301014621973E-003
70		9,336167678539729E-003	3,975301014621973E-003
71		4,289123418817249E-002	3,975301014621972E-003
72		5,291508695175259E-002	3,975301014621973E-003
73		2,634318394482518E-002	3,839340218391141E-003
74		1,858502691398051E-002	3,582793671964560E-003
75		9,714057182391631E-003	3,093954749309115E-003
76		6,419207892857767E-003	3,047791672842355E-003
77		1,150544013550071E-002	2,998111407756565E-003
78		8,054821618227270E-003	2,678704246373212E-003
79		6,156288805585232E-003	2,483600690059644E-003
80		1,558640717312682E-001	2,483600690059644E-003
81		1,251146884171039E-001	2,483600690059646E-003
82		1,968321432189441E-002	2,483600690059644E-003
83		6,072852704355091E-003	2,421664269087114E-003
84		1,189298103824444E-002	2,421489028421833E-003
85		6,779799532559184E-003	2,389410437375897E-003
86		8,051476017119273E-003	2,389410437375903E-003
87		1,273206731287675E-002	2,281938339337358E-003
88		8,288497266123275E-003	2,281938339337350E-003
89		4,404978253719092E-003	2,214349633948011E-003
90		1,260753687576518E-002	2,214344509508501E-003
91		1,431209391380636E-002	2,214344509508501E-003
92		1,579434800823442E-002	2,214344509508501E-003
93		4,576852226764046E-002	2,214344509508502E-003
94		2,036375531689524E-002	2,213839816824824E-003
95		1,580210950536865E-001	2,213410925195139E-003
96		2,368230266220851E-002	2,122446230748349E-003
97		1,117075789265951E-001	2,101431690611743E-003
98		3,524544974051158E-002	2,098073220342890E-003
99		7,532896307724866E-003	2,078903454473453E-003
100		8,005679567401966E-003	2,066703052306586E-003
101		1,041758569620211E-002	2,066703052306587E-003
102		2,290166665537604E-002	2,059159521255124E-003
103		1,452506307048276E-002	2,059159521255124E-003
104		9,416525743542898E-003	2,059159467626884E-003
105		7,206681006964653E-003	2,048123488064237E-003
106		2,363116793244853E-002	1,911454816228394E-003
107		1,095820512500267E-002	1,903045405640120E-003
108		6,239922646646226E-003	1,820617259227503E-003
109		8,748440261618707E-003	1,816840426393708E-003
110		9,272614623745059E-003	1,816840426393708E-003
111		7,645761116247187E-003	1,787862232932318E-003
112		7,195553304028812E-003	1,765145717681088E-003
113		4,034114429166040E-003	1,741396892791874E-003
114		9,162002279961201E-003	1,704005449970218E-003
115		1,870877573494804E-002	1,696436661415680E-003
116		9,151462472470406E-003	1,661410534794945E-003
117		1,092169546802568E-002	1,660528011296561E-003
118		1,491751365599498E-002	1,660528011296561E-003
119		6,705554944430383E-003	1,648336596183889E-003
120		1,332776482208193E-002	1,634783492455983E-003
121		2,561995777476185E-002	1,634085245352206E-003
122		1,519422635180276E-002	1,634085245352206E-003
123		1,873804583288322E-002	1,597777800824957E-003
124		1,708102670118694E-002	1,561159452942378E-003
125		7,584239850026116E-003	1,323004103084803E-003
126		1,034253410904292E-002	1,290217544737567E-003
127		3,743401328415094E-003	1,172243213397125E-003
128		2,991516201091412E-002	1,172243213397125E-003
129		5,869124286706179E-003	1,161203435112032E-003
130		2,234196107751979E-002	1,151130870673646E-003
131		1,038710798223852E-002	1,131073278451886E-003
132		5,319359866308010E-003	1,130878312841664E-003
133		1,457303171695708E-002	1,130487525135377E-003
134		4,488552438676149E-003	1,122885055584677E-003
135		5,526286566154239E-003	1,104535338799603E-003
136		2,990824039887031E-003	1,085735586768695E-003
137		4,477820639872657E-003	1,085735586768697E-003
138		3,300427020489904E-003	1,085735586768696E-003
139		2,885912504491643E-002	1,085735586768697E-003
140		1,978432353393409E-002	1,053138391812975E-003
141		1,028671993213242E-002	1,053138391812976E-003
142		2,917948521971282E-002	1,053138391812976E-003
143		5,382509974515138E-003	1,033397374748359E-003
144		6,047058909874057E-003	9,891008056635891E-004
145		2,754675859245165E-003	9,806226735554573E-004
146		1,306666066146017E-002	9,780082096643647E-004
147		4,900754321797518E-003	9,780082096643656E-004
148		4,595157523362040E-003	9,549789516179094E-004
149		3,384398828452148E-003	9,400761034382731E-004
150		1,052825665956448E-002	9,400761034382730E-004
151		2,073632683270057E-003	9,377761833854510E-004
152		2,298049905237794E-003	9,241480296961105E-004
153		3,540601382369579E-003	9,241480296961112E-004
154		7,255981591865489E-003	9,241480296961104E-004
155		6,351099213359618E-003	9,236651127463367E-004
156		3,734726197231635E-002	9,004396227434637E-004
157		4,994719378771003E-002	9,004396227434643E-004
158		6,461814120160026E-003	9,004094896569299E-004
159		2,502106385947563E-003	8,915348470856868E-004
160		2,845258833166126E-003	8,906574540736027E-004
161		3,521289350059349E-003	8,846969159515755E-004
162		5,227826259781205E-003	8,845360243827817E-004
163		3,745200373737325E-003	8,745358294302312E-004
164		4,925135302780349E-003	8,653439215664609E-004
165		1,824395731206810E-003	7,643218199278956E-004
166		2,144869777016672E-003	7,211244792718190E-004
167		3,338872447703683E-003	7,211244388287856E-004
168		7,011338604397114E-003	7,211244388287852E-004
169		2,377192253058636E-003	6,564893006913689E-004
170		1,295015458534270E-003	6,156532568564025E-004
171		1,444225699771775E-003	6,150836109429216E-004
172		2,322429648761085E-003	6,140062609511692E-004
173		1,542068262550104E-003	5,995372477161977E-004
174		1,514838403862662E-003	5,231485557965994E-004
175		2,890385131979660E-003	4,786315008423306E-004
176		1,601640120662573E-003	4,718075632703059E-004
177		2,860947957503023E-003	4,718075632703061E-004
178		1,564710400310833E-003	4,414649891799092E-004
179		1,365635458789396E-003	4,332259205053262E-004
180		5,265068814053696E-003	4,332259205053257E-004
181		9,025455576021845E-003	4,331944132869617E-004
182		2,193062164241324E-002	4,331944132869616E-004
183		5,945842278573244E-003	4,317668015410006E-004
184		2,248207990901727E-003	4,197195324347899E-004
185		1,266180231593306E-003	4,193405712259371E-004
186		2,100198471757022E-003	4,193405712259371E-004
187		7,122203385274510E-003	4,193399355504842E-004
188		1,592248241795496E-003	4,160932219161365E-004
189		6,351311092957343E-003	4,160932219161365E-004
190		2,766060207353514E-003	4,111890806258539E-004
191		2,118517285655974E-003	4,107372085340081E-004
192		7,438439176885558E-003	4,099285605937629E-004
193		2,204163140352650E-003	4,055146477240496E-004
194		3,791503354135173E-003	4,038256293451050E-004
195		3,897503779869446E-003	4,038032962265351E-004
196		1,793323626212871E-002	4,038032962265352E-004
197		3,396061453084127E-003	4,013737748236502E-004
198		3,048156321993581E-003	4,013737748236500E-004
199		9,899537689459042E-003	4,013737748236500E-004
200		3,246147706359185E-003	3,998796534621398E-004
201		1,787579593617009E-003	3,988185564903912E-004
202		1,338511038070010E-003	3,984747697754902E-004
203		2,128830445460197E-003	3,871670305753658E-004
204		1,111323887764428E-003	3,655538387840601E-004
205		6,599213412161927E-004	3,482701442425279E-004
206		3,755166675429980E-003	3,482701442425280E-004
207		8,151092818585874E-004	3,431674902211227E-004
208		7,547090003959227E-004	3,431246485435910E-004
209		1,732463539459232E-003	3,411084332280072E-004
210		2,180486042412477E-003	3,411084332280071E-004
211		1,150601731630644E-003	3,391508924947698E-004
212		1,217757018704907E-003	3,391506517309193E-004
213		3,791350752720087E-003	3,390578457901805E-004
214		1,367832745901004E-003	3,390578457901805E-004
215		2,190963604156844E-003	3,390578457901805E-004
216		2,050294753788777E-003	3,390578457901805E-004
217		2,047022368085607E-003	3,385514638823426E-004
218		4,872737826701601E-003	3,381714753885950E-004
219		3,991702083870669E-003	3,381694480236573E-004
220		1,874925982819961E-003	3,359721189210533E-004
221		8,095320980277211E-003	3,359721189210533E-004
222		2,836925005745753E-003	3,234292934916459E-004
223		3,653759469098554E-003	3,231025802683859E-004
224		1,368923334849587E-003	3,139715911771002E-004
225		4,067667902766247E-003	3,090127692310803E-004
226		1,274632857121185E-003	2,785141535865245E-004
227		2,684179955734717E-003	2,785141535865245E-004
228		4,484275385385349E-003	2,785141535865245E-004
229		9,603775209864484E-004	2,692892418588132E-004
230		9,618910616566735E-004	2,646164679083726E-004
231		5,572827979262564E-003	2,646164679083727E-004
232		1,031747081347094E-003	2,469493020207775E-004
233		1,037665742649125E-003	2,469493020207776E-004
234		2,044104206904691E-003	2,310948363491384E-004
235		1,163685692369489E-003	2,310948363491383E-004
236		5,803390186650805E-004	2,280176153778290E-004
237		1,637942420289301E-003	2,125032794831772E-004
238		5,210905183910480E-004	2,105573208173620E-004
239		6,688878330691986E-004	2,105573208173619E-004
240		5,477214974828066E-004	2,041846521461865E-004
241		3,991802084934730E-004	1,997172726054360E-004
242		6,727590218437682E-004	1,997172726054359E-004
243		8,203693755602769E-004	1,997172726054360E-004
244		6,007056888379227E-004	1,997172726054361E-004
245		3,897254376592056E-004	1,996312629073546E-004
246		3,303296549967614E-004	1,982312417783826E-004
247		7,645212498412721E-004	1,963907873704348E-004
248		5,766897659601867E-004	1,963907873704348E-004
249		5,902657738062517E-004	1,963907873704348E-004
250		7,541600098841121E-004	1,963907873704348E-004
251		3,750367245684898E-003	1,963907873704348E-004
252		2,195569583149877E-003	1,963907873704348E-004
253		1,944465297939459E-003	1,963907873704348E-004
254		2,250569334125459E-003	1,963907873704348E-004
255		2,802977229480332E-003	1,963907873704348E-004
256		1,223928971525270E-003	1,941504663089113E-004
257		2,489614776974844E-003	1,941504663089113E-004
258		9,859615017367733E-004	1,751111686166807E-004
259		6,154261418367592E-004	1,635254480019247E-004
260		7,704028732926962E-004	1,625353065791846E-004
261		8,182357728677759E-004	1,624906850011219E-004
262		4,513439444730723E-004	1,571598532867616E-004
263		3,654005424076450E-004	1,555490090164681E-004
264		4,885617938331434E-004	1,555490090164681E-004
265		5,546283838984669E-004	1,555490090164680E-004
266		4,507789039307109E-004	1,535035716059575E-004
267		2,726153927985089E-004	1,473358433159999E-004
268		1,654896304552156E-004	1,213129061703627E-004
269		2,174064206809136E-004	1,159515981897217E-004
270		3,331728041243946E-004	1,159515981897217E-004
271		3,885606397953413E-004	1,159515981897217E-004
272		1,794112941396363E-004	1,114800796922841E-004
273		3,021972785474434E-004	1,017951574251680E-004
274		1,251515787207048E-004	8,858219825436189E-005
275		8,293956665277525E-004	8,795448161016439E-005
276		3,050531521047697E-004	8,784118565932631E-005
277		2,056308684992178E-004	8,257681159628447E-005
278		3,928402696737844E-004	7,942008898012913E-005
279		1,403236399286120E-004	6,459594681350260E-005
280		5,914366031207884E-004	6,458905596635460E-005
281		2,055544420387558E-004	6,080229835059163E-005
282		2,404591454770404E-004	6,080229835059163E-005
283		6,806948177252038E-005	4,925382650376922E-005
284		7,154275202027873E-005	4,925382650376923E-005
285		7,497657614965452E-005	4,879946154875622E-005
286		1,987470587696406E-004	4,879946154875619E-005
287		3,240366854853250E-004	4,798176340410446E-005
288		3,607700893053270E-004	4,798176340410446E-005
289		1,145083859342153E-004	4,798019784398344E-005
290		1,038969514455845E-004	4,721317824599163E-005
291		1,774209210342356E-004	4,615005963819541E-005
292		1,142981088461766E-004	4,563017181808635E-005
293		6,949306162463983E-005	4,507523489528824E-005
294		1,618994298661188E-004	4,504957345207390E-005
295		3,158969265728847E-004	4,501988420405617E-005
296		2,360583234321393E-004	4,501988420405617E-005
297		9,372271433518295E-005	4,501988420405617E-005
298		4,543736441808569E-004	4,501988420405617E-005
299		8,963238637024763E-004	4,501988420405616E-005
300		3,330831474293212E-004	4,501988420405615E-005
301		5,290679637476097E-004	4,501956372127337E-005
302		2,988106065458317E-004	4,501956372127337E-005
303		3,396699558883085E-004	4,501956372127338E-005
304		3,152000819245881E-004	4,501893244538088E-005
305		7,172097056016725E-004	4,501893244538088E-005
306		5,419657429663703E-004	4,501893244538089E-005
307		5,481153566506924E-004	4,501893244538089E-005
308		5,601913533057343E-003	4,501528928238922E-005
309		1,386456684989690E-003	4,501236238383774E-005
310		4,414667881134711E-003	4,501122696467402E-005
311		9,995327530728665E-004	4,501122696467400E-005
312		3,245133847434468E-004	4,494847202161660E-005
313		3,967198051154148E-004	4,491612576109015E-005
314		4,748367586059039E-004	4,490996818222328E-005
315		2,017789388395229E-004	4,490996818222328E-005
316		7,025765481438190E-004	4,490909602278757E-005
317		8,543732524031348E-004	4,487635337869663E-005
318		4,367474454745799E-004	4,487494648716728E-005
319		7,505261157515510E-004	4,487462917562405E-005
320		1,197619011106677E-003	4,485961784528746E-005
321		3,447052612245193E-003	4,485945007457522E-005
322		1,325336357996477E-003	4,485945007457524E-005
323		2,072444411612296E-003	4,485945007457522E-005
324		2,018103165944823E-003	4,485945007457522E-005
325		6,791414830062651E-003	4,474678612802816E-005
326		8,868499221342155E-003	4,474678612802816E-005
327		4,590456025427818E-003	4,470906283487123E-005
328		1,160793495518213E-003	4,465061329231675E-005
329		4,743315161140138E-003	4,464932263365769E-005
330		2,193612995837973E-003	4,464932263365766E-005
331		1,846260673376784E-003	4,462399823575589E-005
332		2,339463028271691E-003	4,447142907682924E-005
333		2,051291768086058E-003	4,426547274821994E-005
334		1,969691459387656E-003	4,426547215237223E-005
335		1,454337920301619E-003	4,388521047466314E-005
336		2,197532217110938E-003	4,388521047466314E-005
337		1,323683314601874E-003	4,353656024948356E-005
338		8,148575002804427E-004	4,223536248084396E-005
339		1,858666260839625E-003	4,125301695382283E-005
340		2,344397900062455E-003	4,109851629960958E-005
341		1,721668370610001E-003	4,108771984439003E-005
342		3,142156327277124E-003	4,078332908898294E-005
343		3,976720059924083E-003	4,076667645110888E-005
344		4,360637453376595E-003	4,076667645110892E-005
345		5,546996034524905E-003	4,076667645110887E-005
346		3,426504194770513E-003	4,073484350978885E-005
347		3,781636221667310E-003	3,961510636102346E-005
348		5,288754580698222E-003	3,959082246330204E-005
349		1,765222391407067E-003	3,958712265694397E-005
350		1,672852077077294E-003	3,958686287962348E-005
351		1,913665785302695E-003	3,952880242491438E-005
352		1,379965512368163E-003	3,934630962783331E-005
353		4,803209917553136E-003	3,934630962783330E-005
354		1,640506088686542E-003	3,908415925557508E-005
355		1,178761435943178E-003	3,891579882265026E-005
356		6,563453842901366E-004	3,888095755063745E-005
357		9,830964854240338E-004	3,879417381427992E-005
358		1,173308790639144E-003	3,879320380493257E-005
359		5,336917986392888E-004	3,879106364458593E-005
360		7,592109844912335E-004	3,879106364458593E-005
361		3,460211415210540E-004	3,877090286312569E-005
362		6,352819135209776E-004	3,877090286312568E-005
363		3,229898027900913E-004	3,871718104415040E-005
364		6,361475768642793E-004	3,871718104415046E-005
365		8,589700317939932E-004	3,871718104415040E-005
366		6,219557547936494E-004	3,871718104415040E-005
367		7,618210381057801E-004	3,870704012340036E-005
368		1,333908867252423E-003	3,869524737051447E-005
369		7,683651170339842E-004	3,869524737051446E-005
370		1,423816705470197E-003	3,869524737051447E-005
371		8,388263216531634E-004	3,862959568898645E-005
372		2,472222900955764E-003	3,862959568898645E-005
373		4,765969745315137E-004	3,857907561238513E-005
374		6,627668713794827E-004	3,857862520033994E-005
375		8,761620081328317E-004	3,856640447884693E-005
376		4,226691871992625E-004	3,842110540455907E-005
377		2,564747393889601E-004	3,815397051240565E-005
378		3,393192072402160E-004	3,796458390055929E-005
379		4,105792471706905E-004	3,789942653997486E-005
380		5,754228232671671E-004	3,783493878329845E-005
381		1,782889488791216E-004	3,743176085244182E-005
382		3,800847857224990E-004	3,742753865489219E-005
383		1,847041368204969E-004	3,726612640053734E-005
384		3,241229241144367E-004	3,726612640053733E-005
385		3,852567564899517E-004	3,722194399593178E-005
386		5,916542847246284E-004	3,722194399593178E-005
387		5,372539671715587E-004	3,721859601744755E-005
388		4,875641502024056E-004	3,711296773399628E-005
389		5,481280956536339E-004	3,710602821114018E-005
390		1,076959303751474E-003	3,707667099017112E-005
391		2,940942772817664E-003	3,707667099017112E-005
392		1,899346941503877E-003	3,707667099017112E-005
393		3,577641449579799E-003	3,707667099017112E-005
394		1,892955262192696E-003	3,707667099017114E-005
395		2,399176931409082E-003	3,706924064268590E-005
396		5,400508917641024E-004	3,692100748399846E-005
397		7,160062764830637E-004	3,691333773325756E-005
398		1,592666284011644E-003	3,689498214363215E-005
399		4,891937662095114E-004	3,686195295076577E-005
400		4,433481696534881E-004	3,680863501715764E-005
401		3,897205481549733E-004	3,679806355918035E-005
402		5,011430907725207E-004	3,679806355918035E-005
403		1,463644271827974E-003	3,670128278170915E-005
404		5,217950097161798E-003	3,670128278170919E-005
405		2,477930838533468E-003	3,664418922732241E-005
406		1,480107100239944E-003	3,650181839158608E-005
407		3,516876765844983E-003	3,650164633707062E-005
408		2,965380374480720E-003	3,650164633707062E-005
409		1,174531082236498E-003	3,624789147926403E-005
410		3,474599013751498E-004	3,601070000566680E-005
411		1,108474997570277E-003	3,591835373670470E-005
412		5,387744767057594E-004	3,572172621991451E-005
413		1,894018557206578E-004	3,533751238077240E-005
414		5,858432152439393E-004	3,485056425705726E-005
415		4,864071624377519E-004	3,483608474579875E-005
416		1,163345785242918E-003	3,478600755021196E-005
417		3,915752434262055E-004	3,468104577009615E-005
418		2,185053915841292E-004	3,449439189837489E-005
419		3,789078751531890E-004	3,434642459322948E-005
420		4,542018367187080E-004	3,396953042528188E-005
421		4,787888416664534E-004	3,394859706130484E-005
422		6,011298613729516E-004	3,394859706130484E-005
423		3,321074824876143E-004	3,291292890295791E-005
424		3,134333561563418E-004	3,258712379080455E-005
425		5,135599794855893E-004	3,258712379080454E-005
426		1,893872872319002E-003	3,252335686081068E-005
427		1,509681619941998E-003	3,248601057973856E-005
428		3,189878576492257E-004	3,173659771480817E-005
429		2,594308694725560E-004	3,081409118078216E-005
430		2,921891700986763E-004	3,080301216574199E-005
431		2,452631341423456E-004	3,078365442589240E-005
432		3,721448013689748E-004	3,015816812943315E-005
433		1,969790147600052E-004	2,969993553599954E-005
434		1,489575053648372E-004	2,964659492331552E-005
435		9,676390601995288E-004	2,964659492331552E-005
436		1,195013865741058E-004	2,928891199304497E-005
437		2,284503634813883E-004	2,928891199304497E-005
438		2,303361353593015E-004	2,690113805745817E-005
439		9,106494239440011E-005	2,661568972131302E-005
440		1,235447063646284E-004	2,646180542846331E-005
441		2,182574865647838E-004	2,646180542846331E-005
442		5,651623669656700E-004	2,646180542846332E-005
443		6,714213308107199E-004	2,646180542846332E-005
444		1,531146716570740E-004	2,520916801997457E-005
445		5,369796674404874E-004	2,520826467207692E-005
446		4,120302646634825E-004	2,520826467207693E-005
447		3,725000760713770E-004	2,520826467207693E-005
448		1,734933972515357E-004	2,520826467207692E-005
449		2,446925796670791E-004	2,520826467207693E-005
450		8,620559708464025E-004	2,520193884471495E-005
451		6,567870922609538E-004	2,519591399106313E-005
452		3,408038634120954E-004	2,511822518107883E-005
453		8,148511426691001E-004	2,507087099725929E-005
454		1,233546120446250E-003	2,503430154061970E-005
455		9,753039752022224E-004	2,503430154061968E-005
456		1,458940983298732E-003	2,503430154061970E-005
457		2,670110130937522E-004	2,406618907375562E-005
458		3,203012675604390E-004	2,406618907375563E-005
459		9,405904299479242E-004	2,403586483139910E-005
460		5,958688392354363E-004	2,392343229711120E-005
461		4,509169353248659E-004	2,383941107719267E-005
462		7,312610111431555E-004	2,383941107719267E-005
463		3,566801899901268E-004	2,383896636036808E-005
464		4,596601577670599E-004	2,382093922740548E-005
465		1,759114688617855E-004	2,365381394116542E-005
466		1,544866497716279E-004	2,358344422685594E-005
467		1,907447546506255E-004	2,356303046954117E-005
468		1,691979678117667E-004	2,356138324058072E-005
469		3,730092371344777E-004	2,342980965788374E-005
470		4,443257945498050E-004	2,303461923990939E-005
471		7,102553452241428E-004	2,297984477325627E-005
472		6,470121212130809E-004	2,297984477325627E-005
473		3,207121395564612E-004	2,297984477325627E-005
474		1,779808060802232E-004	2,285648920678486E-005
475		2,088352640288212E-004	2,281212986702683E-005
476		3,671299466322611E-004	2,275055473169256E-005
477		1,468194501225821E-004	2,269051824368069E-005
478		2,616183774912225E-004	2,269051824368067E-005
479		2,838990371942387E-004	2,268921034114155E-005
480		1,260013966427431E-004	2,238941359559311E-005
481		2,979952502809115E-004	2,238941359559311E-005
482		4,369546357869848E-004	2,229019274536387E-005
483		3,123044347109820E-004	2,225160365358213E-005
484		1,604843827628984E-004	2,192249906418746E-005
485		1,706168871987344E-004	2,153293448030963E-005
486		3,260728784099459E-004	2,153293448030962E-005
487		7,837462871903319E-005	2,150131240517088E-005
488		2,251401790435510E-004	2,150131240517087E-005
489		1,742091121094908E-004	2,134346460759678E-005
490		1,427321179724586E-004	2,134346460759678E-005
491		3,939208179786908E-004	2,130495469387110E-005
492		2,615202850619458E-004	2,118873216934113E-005
493		3,265617413006132E-004	2,118360734782880E-005
494		4,686370953743476E-004	2,118360734782880E-005
495		1,035871583531748E-004	2,118360734782879E-005
496		3,065428783572109E-004	2,118360734782881E-005
497		2,388003494146585E-004	2,118360734782881E-005
498		3,170926680846172E-004	2,118360734782880E-005
499		1,866481436858112E-004	2,114862139069331E-005
500		2,885875300978574E-004	2,072493506554135E-005
501		1,685075903578120E-004	2,072190221957680E-005
502		1,790947063113854E-004	2,026464796103097E-005
503		1,467262470577963E-004	1,987014812151038E-005
504		1,148341444800561E-004	1,985760392985059E-005
505		8,761086507773557E-005	1,951492785411887E-005
506		2,056184654009073E-004	1,916742713639369E-005
507		6,639888781873171E-005	1,854179464056272E-005
508		1,969259826466918E-004	1,854179464056272E-005
509		1,089892414764757E-004	1,854179464056272E-005
510		1,473581642320551E-004	1,854179464056272E-005
511		1,106946293542229E-004	1,850114295269785E-005
512		3,219392164013116E-004	1,823748128583248E-005
513		2,542931806878120E-004	1,823630301492541E-005
514		5,858166147911785E-005	1,719937169300888E-005
515		2,386273677258117E-004	1,712952300804679E-005
516		5,863144166254454E-004	1,712348711710342E-005
517		4,414851033133814E-004	1,712348507921176E-005
518		3,716509313598720E-004	1,710151388574864E-005
519		2,224293018520718E-004	1,710151388574865E-005
520		5,651136428604384E-005	1,690993374823700E-005
521		1,092213375303863E-004	1,690993374823699E-005
522		1,037321540533289E-004	1,690993374823700E-005
523		8,672970187506547E-004	1,690127908575025E-005
524		2,110322737893216E-004	1,690127908575024E-005
525		8,320087829008143E-005	1,689154529106357E-005
526		8,564263922460495E-005	1,688930979809650E-005
527		1,006810424406774E-004	1,688930979809650E-005
528		1,098766499968322E-004	1,688930979809650E-005
529		2,064490633512372E-004	1,688079922304003E-005
530		4,396087675943371E-004	1,663685421183283E-005
531		1,294370051246275E-004	1,652632874205177E-005
532		1,502086658829361E-004	1,652164111873590E-005
533		1,151255356361632E-004	1,607030288965560E-005
534		8,387036499951711E-005	1,587166391257391E-005
535		1,461116775597968E-004	1,587166391257391E-005
536		6,189822568950780E-005	1,549436160168796E-005
537		2,717097622735615E-004	1,549231765208462E-005
538		2,472481943642768E-004	1,548208520467380E-005
539		1,225286297459134E-004	1,545270402593674E-005
540		1,075136551607825E-004	1,522777996616616E-005
541		1,047263503313213E-004	1,522777996616616E-005
542		1,494343529990821E-004	1,522777996616616E-005
543		1,615975287777598E-004	1,522770262149377E-005
544		6,252316519231285E-004	1,522770262149377E-005
545		3,230152449251592E-004	1,522761441329555E-005
546		1,095994876199481E-004	1,507248030876585E-005
547		8,886204646105646E-005	1,502138271722888E-005
548		8,169299772554391E-005	1,484165437110580E-005
549		6,178218604439422E-005	1,464429006686798E-005
550		3,502408607243494E-004	1,464429006686798E-005
551		1,734966584766642E-004	1,464429006686798E-005
552		9,275967802664595E-005	1,464429006686798E-005
